word.freq.remove,word.freq.order,word.freq.free,word.freq.meeting,word.freq.re,word.freq.edu,char.freq.semicolon,char.freq.exclamation,capital.run.length.average,y
0,0,0,0,0,0,0,0,3.851,1
0,0,0.48,0,0,0,0,0.963,3.1,1
0,0,0,0,0.81,0,0,0.134,1.366,0
1.05,0,1.05,0,0,0,0,1.276,3.062,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.677,0
0,0,0,0,0,0.81,0,0,1.558,1
0,0,0,0,1.26,0,0,0.215,4,1
0,0,0,0,0.64,0,0,0.129,2.142,0
0,0,0,0,0,0,0,0,3.983,0
0.05,0,0,0,0,0,0.01,0.441,4.945,1
0,0,0.32,0,0.32,0,0,0.477,4.273,1
0,0,0,0,0,0,0,0,2.451,0
0,0,0,0,0,0,0.087,0,1.657,0
0,0,0,0,0.53,0,0,0.09,1.825,0
0,0,0,0,0,0,0.176,0,1.476,0
0,0.44,0.55,0,0,0,0,0.367,2.559,1
0,0,0,4.91,0,0,0,0,1.545,0
0.9,0,0,0,0,0,0,0.774,1,1
0,0,0,0,0,0,0,0,4.791,0
0,0,0,1.44,1.44,0,0,0,5.357,0
0,0,0,0,0,0,0,0,17.904,0
0,0,0,0,0,0,0.17,0.511,4.617,1
0,0,0,0,0,0,0,0,1,0
0,0,0.43,0,0,0,0,0.31,1.477,1
0.22,0,0,0,0,0,0,0.073,2.574,0
0,0,0,0,0.8,0.8,0,0,1,0
0,0,0,0,0.48,0,0,0.138,1.986,0
0,0,0,0,0,0.2,0.061,0,2.61,0
0,2.29,0,0,0.76,0,0,0,4.242,0
0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0.7,0,0.126,0,1.375,0
0,1.52,0.3,0,0,0,0,1.051,6.686,1
0,0,0,1.21,0,1.82,0,0,6.09,0
0,0,0,0,0.65,0,0,0.116,2,0
0,0,0,0.75,0.75,0,0,0,1.833,0
0,0.09,0,0,0.27,0,0.015,0.249,3.689,1
0,0,0,0,0,0,0.124,0,1.8,0
0,0,0,0,0,0,0,0,3.333,0
0,0,0,0.34,0,1.02,0.049,0,1.637,0
0,0,0,0,0,1.33,0,0,1.731,0
0,0,0,0,0.54,0,0,0,3.533,0
0,0,0,0.07,0,0.15,0.011,0,2.255,0
0,0,0,0,0,0,0,0.102,1.52,0
0,0.09,0,0,0,0,0.765,5.828,6.047,1
0,0.25,0,0,0,0,0,0.041,3.181,1
0,0,0,0,0,2.32,0,0,3.312,0
0,0,0,0,0,0,0,2.272,1.75,0
0.48,0,0.48,0,0.48,0,0,0.486,5.13,1
0,0,0,0,0,1.2,0,0,1.3,0
0,0,0,0,0,0,0,0,2.277,0
0,0,0.38,0,0,0,0,0.609,2.666,1
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,5.888,0
0,0.16,0,0.96,0.32,0.16,0,0,4.771,0
0,0,0,1.42,0,0,0,0,1.766,0
0,0,0,0,0,0,0,0,1.714,0
0,0.01,0.11,0.03,0.01,0.23,0.008,0.002,2.106,0
0,0,0,0,2.56,1.28,0,0,3.772,0
0,0,0,0,0,0,0,0,1,0
0,0,0.6,0,0,0,0,0.102,4.512,1
0,0,0,0,0,0,0,0,1.48,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.941,0
0,0,0,0,0,0,0.03,0,2.426,0
0,0,0,0,0,0,0,0,1.952,0
0,0,0,0,0,0,0,0.225,4.906,1
0,0,0,0.94,0.62,0,0.164,0,1.671,0
0,0,0.21,0,0,1.48,0,0,2.807,1
0,0,0,0,0,0,0.073,0,1.354,0
0,0,0,0,2.12,0,0,0,2.692,0
0,0,0.61,0,0.61,0,0,0.448,5.277,0
0,0.32,0,0,0.64,0.16,0,0.057,1.698,0
0,0,0,0,0,0,0,0,1,0
0.39,0,0.39,0,0,0,0,0.124,1.94,1
0,0.68,0.68,0,0,0,0,1.143,3.737,1
0,0,0,0,0.35,0,0,0.372,1.641,0
0,0,0,0,0,0,0,0,10.036,0
0.49,0.65,0.9,0,0.08,0,0,0.241,6.544,1
0.98,0.32,0.49,0,0,0,0,0.179,2.922,1
0,0,0,0,0,0,0,0,1,0
0,0.2,0.2,0,0,0,0,0.831,1102.5,1
0,0,0,0,0,0,0,0,1.476,0
0,0.91,0,0,0,0,0,0.532,2.9,1
0,0,0,0,0.61,0,0.196,0.098,1.312,0
0,0,0,0,0,0,0,0,1.64,0
0,0,0,0,0,0,0,2.631,1.666,1
0,0,0,0,0,0,0,0,1.722,0
0,0,0.88,0,0,0,0,0,1.512,1
0,0,0.29,0,0.59,0.29,0,0.344,1.843,0
0,0,0.92,0,0,0,0,0.795,4.869,1
0,0,0,0,0.94,0,0,0.756,1,0
0,0,1.29,0,0,0,0,0.462,2.44,1
0.59,0,0,0,0.29,0,0.089,0.044,1.6,0
0.5,0,0,0,0,0,0,0.178,1.792,1
0,0,0.52,0,0,1.56,0,0.077,1.388,1
0,0.16,0.24,0,0.32,0,0,0.337,3.502,1
0,0,0,9.09,0,0,0,0,1.25,0
0,0,0,2.12,0,0,0,0,1.238,0
0,0,0,0,0.19,15.35,0.086,0.028,3.377,0
0,0,0,0,0,0,0,0,1.555,0
0,0,0,0,0.26,0,0.753,0.037,1.797,0
0,0,0,0.33,0.99,0.33,0,0.116,1.271,0
0,0.09,0,0,0.27,0,0.015,0.252,3.816,1
0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0.94,0,0,0,0,3.571,1.3,1
0,0,2.32,0,0,2.32,0,0.375,1.444,0
0,0,2.58,0,0,0,0.233,0.116,2.926,1
0,0,0,0,0,0,0,0,1.3,0
0,0,1.03,0,1.03,1.03,0,0,2.843,0
0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0.058,1.068,0
0,0,0,0,0,0,0,0.537,2.777,1
0,0,1.75,0,0,0,0,0.238,4.375,0
0,0,0,0,0,5.05,0,0,3.043,0
0,0,0,0,0,0,0,0.281,1.363,0
0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,5.888,0
0,0.23,0.23,0,0,0,0,1.045,4.022,1
0,0.09,0.13,0,0.18,0,0.008,0.145,3.575,1
0,0,0,0,0.61,0,0.131,0,1.837,0
0.69,0,0,0,0,0,0,0.701,8.781,1
0,0,0,0,1.09,0,0,0.392,1.829,0
0.03,0.4,0.54,0,0.07,0,0.012,0.334,3.305,1
0,0,0,0,0,0,0,0,1.392,0
0,0,0,0,1.38,2.77,0,0,1.72,0
0.46,0,0,0,0,0,0,0.37,6.137,1
2.1,0,0,0,0,0,0,0,2.695,1
0.65,0,0.65,0,0.65,0,0,1.765,3.025,1
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0.65,0,0.127,0,1.137,0
0.3,0,0,0,0,0,0.046,0.092,2.074,1
0,0,0,0,1.25,0,0,0,3.545,1
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0.079,0,1.115,0
0,0,0,0,0,0.64,0,0,1,0
0,0,0,0,0,0,0,0,3.5,0
0,0.71,0,0,0,0,0.096,0,3.617,0
0,0,0,0,0,0,0,0,2.714,0
0.68,0,0.68,0,0.34,0,0,0.366,1.895,1
0,0,0,0,0,0,0.17,0.17,1.692,0
0,0,0,0,0,0,0.029,0,3.574,0
0,0.36,0,0,0,0,0,0,1.277,0
0,0,3.89,0,0,0,0,0.728,6.612,1
0,0,0,0,0,0,0.016,0.05,2.414,0
0,0,0.41,0,0.41,0,0,0.481,3.166,1
0,0,4.59,0,1.14,0,0,1.939,8.461,1
0.23,0,2.14,0,0,0,0,0.434,8.026,1
0,0,0,0,0,0,0,0,3.666,1
0,0.28,0,0,0,0,0,1.294,3.979,1
0,0,0.22,0.45,0.22,0,0.159,0.199,6.091,1
0,0,0,0.28,0,0.28,0,0.043,1.3,0
0.4,1.42,0.1,0,0,0,0,0.975,3.186,1
0,0,0,0,0,6.66,0,0,1,0
0,0,0,0,0,0,0,2.413,3.384,1
0,0,0,0,0,0,0,0.147,1.962,0
0,0,1.35,0,2.7,0,0,3.588,2.516,1
0.03,0.4,0.54,0,0.07,0,0.012,0.337,3.305,1
0,0,0,0,0,0,0,0,1.416,1
0,0,0,0,0,0,0,0.26,13.5,1
0,0,0,0,0,0,0,1.385,20,1
1.15,0,0.38,0,0,0,0,0.486,1.608,1
0.73,0,0.73,0,0,0,0,0.875,2.08,1
0,0,0.45,0,1.35,0,0,2.115,2.651,1
0.27,1.11,0,0,0,0,0,1.294,4.745,1
0,0,0,0,0,0,0,0,2.084,0
0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0.18,0,0.031,0,1.428,0
0,0,0.48,0,0.48,0,0,0.45,1.138,0
0,0,0,0,0,0,0,1.16,1.8,1
0,0,0,0,0,0,0,0,1.5,1
0,0,0,0,0.82,0,0,0.119,1.272,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0.52,0,0,0,0,3.888,0
0,0,0,0,6.25,0,0,0,1,0
0.81,0,3.27,0,0,0,0,0.64,7.651,1
0,0.44,0.55,0,0,0,0,0.367,2.559,1
0,0,0,0,2.77,0,0,0.438,1.214,0
0,0,0,0,0,0,0.079,0,2.508,0
0,0,0,0,0,0,0,0,1.857,0
0.03,0.54,0.25,0,0.1,0,0.011,0.458,6.601,1
0,0,0,0,0,0,0,0,1.12,0
0,0,0,0,0,1.85,0,0,1,0
1.04,0,2.08,0,1.04,0,0,0,10.692,1
0.32,0,0.32,0,0.32,0,0,0,1.494,1
2.53,1.26,0,0,0,0,0,0.537,72.5,1
0.4,1.42,0.1,0,0,0,0,1.01,3.199,1
0,0,0,0,0,0,0,0,2.272,0
0,1.32,0.66,0,0,0,0,0.659,9.1,1
0,0,0.81,0,0,0,0,0.258,2.826,1
0,0,0,0,0,0.22,0.019,0.004,2.393,0
0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0.93,0,0,0.464,1.612,1
0,0,0.35,0,0.35,0,0,0.897,4.43,1
0,0,0.24,0,0.12,0,0.061,0.041,2.351,1
0,0.54,0.21,0,0.03,0,0.012,0.478,6.518,1
0,0,0,0,0,0,0,0,5.888,0
0,0,0.78,0,0,0,0,0,4.111,1
0,0,0,0,21.42,0,0,0,1.125,0
0,0,0,0,0,0,0,0.25,1.285,0
0.56,0,0.22,0,0,0.11,0.019,0.574,3.155,1
0,0,1.03,0,0,0,0,0.176,2.766,1
2.18,0,0,0,0.54,0,0,0.471,15.08,1
0,0,0,0,0,0,0,0.942,5.114,1
0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,2.73,0.098,0,2.044,1
0.09,0.79,0,0,0.04,0,0.015,0.431,3.37,1
0,0,0,0,0,0,0,0.699,9.2,1
0,0,0,0,0,0,0,0,2.909,0
0,0,0,3.22,0,0,0,0,2.666,0
0,0.25,0,0,0,0,0,0.371,2.878,1
0,0,0,0,0,0,0.022,0.022,3.482,0
0,0,0,0,1.28,0,0,0.225,1.902,0
0,0,0,0,0,0,0,0.11,1.083,1
0,0,0,0,7.14,0,0,0,1.6,0
0,0,0,0,0,0,0,0.27,1.5,0
0,0,0,0,0.34,0,0,0,1.784,0
0.8,0,0.8,0,0,0,0,0.269,3.115,1
0,0,0.43,0,0,0,0,0.31,1.477,1
0,0,0,0,0,0,0.037,0,1.531,0
0,0.22,0,0.02,0,0,0.185,0,2.838,0
0,0,0,0.91,0.3,0,0.088,0.044,2.222,0
0,0,1.23,0,1.23,0,0,0.234,4.176,1
0,0,0,0,2.7,0,0,0,2.538,0
0.07,0.67,0,0,0,0,0,0.119,3.429,1
0,0,0,0,0,0,0,3.225,1,0
0,0,3.26,0,0,0,0,2.152,5.21,1
0,0,0,0,0.12,0.24,0,0,1.433,0
0,0,0.77,0,0,0,0,0,2.4,0
0,0,0,0,0,0,0,0,3.25,0
0,0,0,0,2.63,0,0,0,1,0
0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,3.33,0,0,0,1,0
0,0,0,11.11,0,0,0,0,1.222,0
0,0,0,0,0.9,0,0,0,1.727,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.182,0,2.25,0
0,0,0,0,0,0,0,0.342,1,0
0,0,0,0,0,0,0,0.153,3.317,1
0,0,0,0,0,0,0,0.271,1.057,0
0.6,0,0,0,0,0,0,0.619,6.166,1
0,0,0.18,0,0,0,0,0.07,2.616,1
0,0,5.91,0,0,0,0,0.293,1.69,1
0,0,0,0,1.37,0,0,0.164,1.076,1
0,0,0,0,1.2,0,0,0.085,1.735,0
0,0,0,0,0,0.97,0,0,3.391,0
0,0,0,0,0,0.34,0,0.406,1.425,0
0,0,0,0.71,0.35,0,0.123,0,2.241,0
0.19,1.38,0.98,0,0,0,0,0.741,6.652,1
0,0,0,0,0,0,0,0,4.5,1
0,0,0,0,0.67,0,0,0.332,2.315,1
0,0,0,0,0,0,0,0,2.234,0
0,0,0,0,0,0,0,0,2.888,0
0,0,0,0,0,0,0,0.074,2.534,0
0.36,0,0.36,0,0,0,0,0.414,3,1
0,0,0,3.27,1.63,0,0,0,1.181,0
7.27,0,0,0,0,0,0,0.297,2,1
0,0,0,0,0,0,0,0,2,0
0.31,0,0.95,0,0,0,0,0.102,5.708,1
0,0,0,0,2.12,2.12,0.374,0,1,0
0,0,0,0,0.62,0,0,0.169,1.863,0
1.96,0,0,0,0,0,0.163,0.326,2.3,1
0,0,0,0,1.69,0,0,0.278,1.777,0
0,0,0,0,2,2,0,0,1,0
0,0,0,0,1.36,0,0,0,1,0
0,0,0,0,0,9.09,0,0,2.428,0
0,0.37,0,0,0,0,0,0.31,2.548,1
0,0,0,0.06,0.06,0.19,0.317,0.093,1.11,0
0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.785,0
0,0,0,0,0,0,0,0,2.95,0
0,1.12,0,0,0,0,0.361,0,2.875,0
0,0,0.26,0,0.26,0,0.037,0,2.545,0
0,0.28,0,0,0,0,0.054,0,1.82,0
0,0,0,0,0,0,0.377,0,4.807,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.26,2.53,0,0,2.842,0
0.7,0,1.65,0,0.23,0,0,1.362,5.236,1
0,0,0,0,0,0.54,0,0,1,0
0,0,0,0,0.14,0,0.058,0,2.345,0
0,0,0,0,0,0,0,0,1.969,0
0,0,0,0,0,0,0,0,1,0
0,0,0.39,0,0,0.39,0,0.261,2.89,0
0.43,0,0,0,0,0,0,0.065,9.269,1
0.11,0.34,0.46,0,0,0,0.075,0.322,2.576,1
0,0,0,0,2.32,0,0,0,1,0
0,0,0,0,0,1.4,0,0,1,0
0.14,0,0.29,0,0,0,0,0.558,1.517,1
0,0,0,0,0.48,0,0,0,1.353,0
0,0,0,0,0,0,0,0,1.794,0
0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,2.217,0
0,0,0,0.37,0.74,1.48,0.116,0.029,3.455,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.87,1.75,0,0.259,1.681,0
0,0,1.28,0,0,0,0,0.724,3.071,1
0.17,0,0,0,0,0,0.028,0.085,3.564,1
0,0,0,0,0,0,0.232,0,1.976,0
0,0,0.34,0,0,0,0,0.718,3.718,1
0,1.28,0,0,0.64,0,0,0.197,2.35,0
0.72,0,0,0,0,0,0,0.729,7.781,1
0.25,0,0.5,0,0,0,0,0.375,4.2,1
0,0,0,0,0.89,0,0,0.045,1.276,0
0,0,3.34,0,0,0,0,0.878,5.985,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.35,0,0,0.233,3.414,1
0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,3.533,0
0.49,0,0,0,0,0,0.336,0,5.61,0
0.8,0,1.61,0,0,0,0,0.21,4.49,1
0,0,0,0,1.11,0,0,0.176,2.1,0
0,0,0,0,7.69,0,0,0,4.8,0
0.21,0,0,0,0,0,0,0.465,9.052,1
0,0,3.57,0,0,0,0,0.675,2.23,1
0,0,0,0,0,0,0,0,4.818,1
0,0,0,5.26,5.26,0,0,0,1.25,0
0,0,3.7,0,0,0,0,0,1.166,0
0,0,0,0,1.42,1.42,0,0,3.555,0
0,0.42,0,0,0,0,0,0.141,11.288,1
0,0,0,0,0,0,0,0,2.777,0
0,0,0,0,0.73,0,0,0.041,1.792,0
0,0,0,0,0,0,0,0,2.111,0
0.26,0,0.26,0,0,0,0.462,0.378,13.82,1
0,0,2.22,0,0,0,0,0.145,2.95,1
0,0,0,0,0,0,0.161,0,2.296,0
0,0,0,0,0,0.32,0,0,1.147,0
0,0,0,0,0,0,0,0,2,0
0,0.48,0.64,0,0.16,0,0,0.594,5.683,1
1.65,0,0.82,0,0,0,0,1.36,15.5,1
0,0,0,0,0,0,0,0,1.4,0
0,0,1.33,0,0,0,0,1.326,2.2,1
0,0,0,0,0,0,0.084,0,2.25,0
0,0,0,3.7,1.23,0,0,0,1.058,0
0,0,0,0,0,0,2.053,0,6.113,0
0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.56,0,0,0,1.663,0
0,0,0.32,0,0,0,0,1.065,3.932,1
0,0,0,0,3.12,0,0,0.467,1,0
0,0,0,0,0,0,0,0,3.857,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0.86,0,0,0,3.26,0
1.56,0,1.56,0,1.56,0,0,0.7,2.125,1
0,0,0,0,0,0,0,0.6,4.02,1
0.25,0.59,0.25,0,0.08,0.08,0,0.435,7.497,1
0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0.06,0,0.009,0.047,1.948,0
0,0,0,0,0,0,0.066,0.267,4.18,1
0.23,0,0,0,0,0,0,0.238,3.184,1
0,0,0,0,0.65,0,0.153,0,5.555,0
0,0,0,0,0,0,0,0,2.05,0
0,0,0,0,0,0.24,0,0,2.192,0
0,0.72,0.36,0,0.36,0,0,1.203,18.4,1
1.41,0,0.47,0,0,0,0,0.145,4.041,1
0,0,0,0,0,0,0,0,2.705,0
0,0.13,0.27,0,0,0,0.021,0.364,13.884,1
0,0,0,0,0,0,0,1.149,1.461,1
0,0,0,0,0.53,0,0,0,2.097,0
0,0,0,0,0,0,0,0,1.294,0
0,0,0,0,0,0,0.08,0,2.275,0
0,0,0,1.05,0,0,0,0,2.541,0
0,0,0,0,0,0,0,0,8.733,1
0,0,0,0,1.55,0,0,0.159,1.346,0
0,0,7.69,0,0,0,0,1.169,3,1
0,0.34,0,0,0,0,0,0,1.583,0
0,0,0,0,0,0,0,0.432,2,0
0,0,0,0,0,0,0,0.2,1.064,1
0,0,0,0,0,0,0,0.937,11.888,1
0,0,0,0,0.39,0,0,0,3.153,0
0,0,0,0,0,0.14,0,0.021,1.715,0
0,0,0,0,0.89,0,0.149,0,2.259,0
0,0,0,0,0,1.85,0,0,3.055,0
0,0,0,0,0,0,0,0.349,1.47,0
0,0,0,0,0,0,0.048,0.048,1.99,0
0,0.09,0,0,0,0,0.767,5.84,5.96,1
0.17,0,0.17,0,0,0,0,0.315,6.364,1
1.02,0,2.04,0,0,0,0,0,1.47,1
0,0,0,0,0,0,0,0,1,0
0,0,0.22,0,0,0,0,0,2.182,0
0,1.01,0,0,0,0,0.171,0,3.189,0
0,0.29,0.04,0,0.19,0,1.117,0.356,12.332,1
0,0,0,0,0,0,0,0,1.426,0
1.47,1.47,0,0,0,0,0,0.294,71.5,1
0,0,0,0,0.67,0,0,0.471,1.033,0
0,0,0,0,0.9,0,0,0.281,1.551,0
0,0.24,0.24,0,0,0,0,0,5.555,1
0,0,0,0,0,0,0,0,1.8,0
0.06,0.57,0,0.06,0,0,0,0.133,3.29,1
0,0,0,0,0,0.46,0,0,1.904,0
0,0,0,0,0,0,0,0,1,0
0,0.23,0.59,0,0.11,0,0,0.155,3.625,1
0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0,1.754,0
0,0,0.87,0,0.58,0,0,0.265,3.121,1
0,0,0,0,0,0,0,0.116,1.619,0
0,0.08,0,0,0.26,0,0.031,0.078,1.114,0
0,0,0,0,0,0,0,0,14,0
0,0,0,0,0.17,0,0,0.057,1.472,0
0,0,1.04,0,1.04,0.34,0,0,1.963,0
0,0,0,0.53,1.06,0,0.425,0,2.567,0
0,0,0,0,0,0,0.261,0.785,4.333,1
0.66,0,0.82,0,0,0,0,0.248,6.161,1
0,0,0,0,0,0,0,0,1.214,0
0,0,1.4,0,0,0,0,0,1.393,0
0.04,0.4,0.23,0,0.02,0,0,0.318,5.349,1
0.15,0.15,0,0,0.15,0,0,1.3,5.241,1
0,0,0,0,0,0,0,0,3.989,0
0,0,0,0,0,0,0,0.432,1,0
0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,3.193,0
0.46,0,1.86,0,0,0,0,0.571,4.63,1
0,0,0.73,0,0.73,0,0,0.211,1.333,1
0,0.67,0.2,0.13,0.06,0,0.021,0.096,3.353,1
1.06,0,1.06,0,0.53,0,0,1.208,5.558,1
0,0,0,0,0,0.76,0.607,0.055,3.766,0
0,0,0,0,0,0,0,0,1,0
0,0,0,14.28,0,0,0,1.123,1.3,0
0,0,0,0,0,0,0,0,2.211,0
0,0,0,0,0.31,0,0.078,0,1.945,0
1.61,0,0,0,0,0,0,0.23,4.941,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.87,0,0,0,1.785,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.677,0
0.32,0,0.32,0,0.64,0,0,0,1.494,1
0,0,0,0,0,0,0,0,3.178,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,1.08,0,0,0.191,3.95,1
0,0,1.07,0,0,0,0,2.395,82.25,1
0,0,0.86,0,0,0,0,0.928,2.409,1
0,0,0,0,8.33,0,0,0,4.333,0
0,0,0,0,0,0,0.072,0,2.121,0
0,0.05,0,0,0,0,0.01,0.01,1.79,1
0,2.48,0,0,0,0,0,0,10.159,1
0.66,0,0.66,0,0,0,0,0.406,6.932,1
0,0.32,0,0,0,0,0,1.178,3.613,1
0,0,0,0,0,0,0.034,0,1.085,0
0,0,1.07,0,0.53,0,0,0.367,2.161,0
0,0.09,0,0,0,0,0,0.029,4.192,1
0,0.13,0,0,0,0,0,0,2.496,0
0,0,0,0,0,0,0,0,1.8,0
1.07,0,2.15,0,0,0,0,0.145,1.823,1
0,0,0,0,0.84,0,0,0.129,1.859,1
0.98,0.32,0.49,0,0,0,0,0.179,2.922,1
0,0,0,0,0,0,0,0.105,3.428,1
0,0,0,0,0,0,0,1.094,1.428,1
0,0,0,0,0,0,0,0,2.769,1
0,0,0.49,0,0.49,0,0.036,0.147,2.587,0
0,0,0,0,0,0,0,0,2.425,0
0,0.1,0.15,0,0.2,0,0.008,0.149,3.629,1
0,0,0,0,0.43,0,0,0.065,2.983,0
0.27,0,1.35,0,0,0,0,0.329,44.72,1
0,0,0,0,0,0,0,0,1.48,0
0,0,0.13,0.13,0,0,0.02,0.04,1.823,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,5.225,1
0,0,0,0,0,0,0,0.074,3.904,0
0,0.06,0,0,0,0,0,0,1.206,1
0,0,0,0,0,1.38,0,0.208,2.655,0
0,0,0,2.7,0,0,0,0.087,2.363,0
0,0.51,0,0,0,0,0.165,0,2.777,0
0.5,0.8,0.1,0,0.1,0.1,0,0.488,8.55,1
0,0,0.62,0,0,0,0,0.345,5.132,1
0,0,0,0,0,0,0,0,2.35,0
0,0,0,0,0,0,0,0,1.79,0
0,0,0.58,0,0.11,0,0,0.733,8.192,1
0,0,0,0,0,0,0,0,3.657,0
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,1.733,0
0.17,0,0,0,0,0,0.029,0.117,3.521,1
0,0,0,0,0,0,0,0,1,0
0,0.22,0.45,0,0,0,0,1.599,4.947,1
0,0,0,0,0,0,0,0,1.384,0
0.68,0,0,0,0,0,0,0,3.369,0
0,0,0,0,8.33,0,0,0,3.714,0
0,0,0,0,0,0,0,0.845,4.194,1
0.05,0.05,0,0,0,0,0.01,0.02,1.796,1
0,0,0,0,0.91,0,0,0,1,0
0,0,0,0,0,0,0,0,1.55,1
0.25,0.59,0.25,0,0.08,0.08,0,0.394,7.54,1
0,0,0,0,0,0,0,0.692,1.727,0
0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,1.49,0,0,2,0
1.86,0,0,0,0,0,0,2.306,8.312,1
0,0.44,0.56,0,0,0,0,0.373,2.576,1
0,0,0,0,1.12,0,0,0.408,4.1,1
0,0,0.19,0,0,22.05,0.135,0,4.13,0
0,0,0,0,0,0,0,0,9.31,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.46,0,0,2,0
0,0,0.71,0.71,0.71,0,0,0,1.387,0
0,0,0,0,0,0,0,0,1.285,0
0,0,0,0.8,1.6,0.8,0.128,0,1.596,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,4.187,0.141,6.51,0
0,0,0,0,0,0,0,0.232,2.232,1
0,0,1.96,3.92,3.92,0,0,0,1.647,0
0.7,0.7,0,0,0,0,0,0.23,4.596,1
0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0.52,0,0,0,2.173,0
0.47,0,0.94,0,0,0,0,0.224,1.102,1
0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,4.76,0,0,0,1.142,0
5.4,0,5.4,0,0,0,0,0.841,24.785,1
0,0,0,0,0,0,0,0.296,5.25,0
0,0,0,0,0,0,0,0,1.911,0
0,0,0,0,0,0,0.01,0,7.549,1
0,0,4.54,0,0,0,0,3.076,1.428,1
0,0,0,3.7,0,0,0,0.523,2.571,0
0,0,0,0,0,0,0,0,3.888,0
0.32,0,0.32,0,0.65,0,0,0,1.494,1
0,0,0,0,0,0,0,0,2.285,0
0,0,0,0,0.84,0,0.325,0,4.758,0
0.66,0,0.82,0,0,0,0,0.252,6.269,1
0,0,0,0,0.66,0,0.101,0.05,2.725,0
0,1.03,0,0,0,0,0,0.153,2.686,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.874,5.582,1
0.94,0,0,0,0,0,0,0.163,2.571,1
0,0,0.11,0,0.22,0,0.052,0.017,3.061,0
0,0,1.33,0,0,0,0,1.326,2.2,1
0,0,0,0,0,0,0,0,1.655,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,1.21,0,0,0,1.967,0
0,0,0.2,0,0,0,0,0,1.727,1
0,0,0,0,0,0,0,0.814,2.6,1
0,0,0,0,2.12,0,0,0,1.444,0
0,0,1.72,0,0,0,0,0.251,2.022,1
0,0,0,0,1.08,0,0,0,1.523,0
0,0,0.58,0,0,0,0,0,2.101,1
0,0,0,3.63,0,0,0,0,2.294,0
0,0,0,3.84,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,1,0
0,0,0,11.11,0,0,0,0,1,0
0,0,1.28,0,0,0,0,0.535,11.592,1
0,0.54,0,0,0.12,0,0.115,0,3.015,0
0,0,0,1.2,0,0,0,0.222,2.826,0
0,0,0,0,0,0,0,0,1.379,0
0,0,0.64,0.64,0,0,0.309,0,1.727,0
0,0,6.52,0,0,0,0,1.149,9.1,1
0,0,0.31,0,1.25,0,0,0.055,2.358,1
0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0.127,0,1.411,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.356,10.366,1
0.49,0,2.94,0,0.49,0,0.156,0.862,12.148,1
0.79,0,0,0,0,0,0,0.64,2.74,1
0,0.8,0,0,0,0,0.253,0,4.665,0
0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,2.12,0,0,4.117,0
0,0,0,0,0,0,0,0.099,2.325,0
0,0,0,0,0,0.76,0,0,1.735,0
0,0,0,0,0,0,0,0.176,3.857,1
