city,season,total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt,air_temp_k,avg_temp_k,dew_point_temp_k,max_air_temp_k,min_air_temp_k,precip_amt_kg_per_m2,relative_humidity_percent,specific_humidity,tdtr_k
sj,fall,18,0.0054,0.063525,0.1392833,0.1168857,71.36,300.0671429,300.1428571,296.4614286,302.4,298.2,57.9,80.90142857,17.95285714,2.685714286
sj,fall,23,0.034,0.0517,0.0726,0.09423333,72.86,299.8857143,299.9428571,296.6514286,302.1,298.4,76,82.61,18.12,2.171428571
sj,fall,23,0.1213,0.0705,0.1886286,0.1652714,27.62,299.5914286,299.6071429,296.6328571,301.1,298.2,55.36,83.84142857,18.10428571,1.671428571
sj,fall,29,0.1317,0.0645,0.20515,0.1731857,8.01,299.9571429,300.0428571,296.4257143,301.8,298.7,35.8,81.10285714,17.86,1.942857143
sj,fall,38,0.0129,,0.1347,0.1496857,0,300.1814286,300.2428571,296.1685714,302.4,298,17,78.80714286,17.59285714,2.257142857
sj,fall,36,0.117,0.1143,0.2702,0.1092667,70.07,299.7885714,299.7214286,296.1142857,301.5,298.1,57.6,80.39857143,17.55571429,1.957142857
sj,fall,43,,0.1406667,0.1776167,0.1569,0,299.8857143,299.9214286,296.0071429,301.9,298.5,16.1,79.50428571,17.44142857,2.3
sj,fall,46,-0.1589,0.0493,0.08248333,0.1696,0,299.2285714,299.35,295.2985714,300.9,297.8,25.6,79.03714286,16.66285714,2.271428571
sj,fall,31,0.17315,0.013825,0.17535,0.1117429,12.5,298.8457143,299.05,295.1885714,301,297.5,70.71,80.37714286,16.58,1.842857143
sj,fall,25,0.1071,0.1818,0.2600571,0.2705857,91.81,298.5714286,298.6785714,295.2557143,301.1,296.8,118.1,82.15428571,16.66142857,1.871428571
sj,fall,40,0.3572667,-0.0095,0.12734,0.08941429,6.09,298.6271429,298.7214286,294.9657143,300.5,297.2,25.7,80.46571429,16.40142857,2.014285714
sj,winter,31,,,0.1632333,0.08283333,5.29,298.2185714,298.1928571,294.52,300.5,296.6,43.4,80.30285714,15.93285714,2.357142857
sj,winter,38,-0.2902,-0.06766667,0.1682857,0.08,14.82,298.5657143,298.5857143,294.16,300.8,296.2,28.6,76.85428571,15.57142857,2.457142857
sj,winter,30,-0.0237,-0.02115,0.1181143,0.07024286,42.62,298.2185714,298.3357143,294.2342857,301.2,296.1,33.6,78.82857143,15.65,2.557142857
sj,winter,22,,,,,5.25,298.5271429,298.7785714,294.4014286,301,296,3.4,78.01857143,15.78,2.442857143
sj,winter,31,-0.1209,0.0193,0.09498571,0.1785143,12.6,298.1914286,298.2857143,293.5857143,300.1,296.3,19.5,75.74285714,14.95142857,2.057142857
sj,winter,26,0.1435,0.0974,0.25425,0.21445,0,297.59,297.6928571,293.7214286,299.6,296,19.4,79.15,15.09714286,2.214285714
sj,winter,35,0.0741,0.1664333,0.151,0.1407143,0,297.9128571,297.9428571,293.37,299.7,296.2,16.4,75.98428571,14.77571429,2.114285714
sj,winter,36,0.0912,-0.1162667,0.1635571,0.1985143,0,297.5714286,297.7071429,293.5314286,299.2,296.3,19.04,78.38142857,14.93857143,2.328571429
sj,winter,39,0.2588,0.2112,0.2200571,0.2156,0,297.5885714,297.7142857,293.23,299.8,295.8,21.8,76.82571429,14.63428571,2.2
sj,winter,25,0.0882,0.117,0.0768,0.069175,0,297.5157143,297.5714286,292.8528571,299.2,295.9,11.5,75.31,14.28857143,1.742857143
sj,winter,31,0.3633,0.24185,0.2473857,0.2834143,0,297.7742857,297.9428571,292.5771429,299.4,295.5,7.2,72.88571429,14.02,2.285714286
sj,winter,37,,0.09243333,0.1377571,0.07407143,0,297.4557143,297.5642857,292.6728571,299.3,296.1,11.5,74.78857143,14.15714286,2.357142857
sj,winter,33,,0.1446,0.17415,0.1530833,0,297.2357143,297.3357143,293.1285714,300.1,295.4,16.7,77.91571429,14.55857143,2.5
sj,spring,25,0.1125,0.1038,0.08821429,0.1224143,7.15,297.2685714,297.4071429,293.8871429,299.5,295.5,18.7,81.51857143,15.25857143,2.442857143
sj,spring,24,0.1468,-0.04815,0.1946833,0.14055,0,297.5014286,297.6714286,292.8642857,299.8,295.6,6.69,75.43571429,14.33428571,2.571428571
sj,spring,18,0.0412,0.1005833,0.1528167,0.1368429,0,298.0142857,298.2142857,293.1757143,300.5,295.5,2.9,74.64714286,14.61714286,3.657142857
sj,spring,23,0.0978,0.15975,0.1270429,0.1195286,46.62,298.2814286,298.4642857,293.5328571,300.1,296.8,6.66,75.08285714,14.94571429,2.471428571
sj,spring,13,0.108,0.05093333,0.1369286,0.1190286,0,298.12,298.3142857,293.1514286,300,296.8,4.4,73.95142857,14.54714286,2.4
sj,spring,18,0.16435,0.13325,0.1874286,0.1552429,0,297.5371429,297.6214286,293.7342857,299.6,296,37,79.51714286,15.14714286,2.1
sj,spring,14,,,0.1528286,0.1754571,0,297.5414286,297.7357143,292.8528571,299.6,296.3,16.6,75.24714286,14.29428571,2.128571429
sj,spring,17,0.0805,0.0251,0.09804286,0.09371667,0,298.3242857,298.4928571,293.4557143,300.9,296.8,4.9,74.51571429,14.88142857,2.614285714
sj,spring,22,0.0652,0.08175,0.1644143,0.1321429,68,298.9271429,299.0928571,295.2357143,301.1,297,14.1,80.35285714,16.62142857,2.671428571
sj,spring,13,0.1111,0.0974,0.1165143,0.1063143,10.46,298.5571429,298.7,294.9242857,300.5,297.2,21.1,80.46285714,16.28,1.942857143
sj,spring,24,0.0742,0.0177,0.1722429,0.1608286,16.5,298.4742857,298.55,295.3842857,300.6,297.3,28.9,83.13571429,16.76714286,1.814285714
sj,spring,31,0.1178,0.10975,0.2084714,0.2084857,17.52,299.9414286,300.2285714,296.0642857,302.3,297.7,7.9,79.50285714,17.48714286,2.885714286
sj,spring,34,0.1097,0.1407,0.2008429,0.1616143,6.59,299.5971429,299.7785714,295.3428571,301.7,297.8,16.7,77.66428571,16.71285714,2.357142857
sj,summer,31,0.08005,0.06905,0.06161429,0.05854286,42.53,299.3271429,299.5357143,295.6428571,301.3,298,21.5,80.38285714,17.01571429,2.471428571
sj,summer,31,-0.0286,,0.1592833,0.2158429,13.82,299.6057143,299.8,295.4914286,301.6,298.3,3.7,78.29285714,16.83142857,2.4
sj,summer,38,-0.0323,0.04215,0.1387429,0.1391143,38.34,299.5,299.6357143,295.4628571,302.2,298,26.51,78.70428571,16.83714286,2.042857143
sj,summer,49,0.1252667,0.11765,0.1234167,0.1551857,12.67,299.8614286,300.0071429,295.8528571,302.3,298,22.9,79.02714286,17.22857143,2.642857143
sj,summer,42,0.12325,0.2155667,0.217,0.1133429,15.39,299.1257143,299.1785714,295.1542857,301.5,297.9,54.83,78.80571429,16.47857143,1.642857143
sj,summer,49,0.1396,0.22405,0.1846714,0.1805857,9.77,299.4814286,299.65,295.1685714,301.5,297.9,18.52,77.30285714,16.50285714,2.128571429
sj,summer,55,0.0424,0.1201667,0.1943429,0.1907429,43.28,299.9328571,300.1,295.5628571,301.7,297.8,9.9,77.10285714,16.88285714,2.342857143
sj,summer,80,0.183,0.2658,0.1967286,0.1939,2.79,299.9771429,300.1285714,295.2371429,301.5,298.5,3.3,75.43571429,16.58,2.457142857
sj,summer,84,,0.1311,0.1752143,0.1122143,26.96,299.5757143,299.6357143,295.3628571,301.7,297.4,22.9,77.79571429,16.70857143,2.214285714
sj,summer,72,0.04465,-0.0402,0.05686667,0.02865,30.03,299.5185714,299.6785714,295.4657143,301.5,297.9,12.5,78.58428571,16.83142857,2.357142857
sj,summer,89,0.06666667,-0.0157,0.1766167,0.22135,17.77,300.01,300.1285714,295.4871429,302.2,298.3,16.6,76.43714286,16.86428571,2.514285714
sj,summer,115,0.1564,0.130825,0.1920571,0.1767286,3.24,300.3642857,300.5357143,295.9314286,302.7,298.5,11.56,76.92,17.33857143,2.642857143
sj,summer,179,0.02185,0.14525,0.2137857,0.2040857,59.91,300.3928571,300.5357143,296.2957143,302.7,298.7,20.24,78.48285714,17.70571429,2.528571429
sj,fall,202,0.04585,0.076225,0.2916857,0.2479714,19.45,300.0742857,300.1785714,296.1314286,302.4,297.6,28.3,79.13857143,17.52142857,2.642857143
sj,fall,272,,,0.0955,0.192925,61.11,299.9514286,300.0571429,295.9071429,302.2,298.2,70.4,78.75,17.30571429,2.457142857
sj,fall,302,,,,,39.22,299.8857143,300.0357143,295.9614286,302.3,298.1,50.7,79.31428571,17.35428571,1.985714286
sj,fall,395,,,,,55.88,299.5085714,299.6428571,295.8214286,301.8,297.7,45.2,80.37285714,17.24857143,2.6
sj,fall,426,,,,,0.63,300.3771429,300.5,295.3628571,302.5,298.7,2.8,74.11714286,16.74428571,2.628571429
sj,fall,461,,,,,16.7,299.6385714,299.6214286,295.4814286,302.9,297.8,40.8,78.22571429,16.9,2.728571429
sj,fall,381,,,,,75.57,300.2385714,300.4,295.6857143,303,298.3,15.81,76.34857143,17.12428571,3.028571429
sj,fall,333,,,,,111.52,298.8114286,298.8571429,296.1714286,300.5,297.5,64.85,85.41714286,17.64142857,1.657142857
sj,fall,353,,,,,5.41,299.8671429,300.05,295.8457143,301.9,298.3,15.6,78.68571429,17.26428571,2.328571429
sj,fall,410,,,,,32.26,299.2971429,299.1285714,295.58,301.5,297.2,36.6,80.09571429,16.98428571,2.228571429
sj,fall,364,,,,,32.17,299.1985714,299.3,296.1742857,302.2,297.5,47.5,83.58428571,17.64428571,1.771428571
sj,fall,359,,,,,11.16,299.4228571,299.4571429,296.3771429,301.9,297.6,23.7,83.50285714,17.84857143,2.4
sj,fall,288,,,,,17.52,298.8514286,298.85,294.8128571,300.7,296.3,27.4,78.56,16.17857143,2.1
sj,winter,221,,,,,45.95,297.8085714,297.95,295.2042857,299.4,296.6,106.09,85.57,16.58,1.5
sj,winter,149,,,,,0,298.6242857,298.7428571,293.9385714,300.5,297.2,16.5,75.45571429,15.32714286,2.285714286
sj,winter,112,,,,,0,298.5814286,298.6928571,294.2114286,300.6,296.9,12.2,76.91428571,15.59571429,2.728571429
sj,winter,154,0.2438,0.045,0.2152556,0.1947778,71.43,298.8385714,299.1071429,295.6742857,301.5,296.7,30.4,82.86714286,17.06714286,3.271428571
sj,winter,91,0.223075,0.2193333,0.2886167,0.2587429,0,297.33,297.4,292.7342857,300.1,294.7,12.5,75.83857143,14.25,2.371428571
sj,winter,72,,0.1416333,0.1755714,0.1716143,0,298.2842857,298.45,293.3085714,299.9,296.8,3.59,74.04714286,14.69857143,2.357142857
sj,winter,56,-0.1193,-0.0359,0.2122571,0.2293714,37.99,296.5842857,296.7071429,292.83,299.1,295,32.88,79.55285714,14.28142857,1.785714286
sj,winter,46,0.05175,0.1268,0.1772286,0.1340714,0,297.5928571,298.0142857,293.5328571,300.5,295,6.2,78.33,14.94714286,3.628571429
sj,winter,37,,0.1449,0.21726,0.2099429,0,297.35,297.65,293.91,300.2,295.6,43.3,81.40428571,15.27428571,2.157142857
sj,winter,26,0.03233333,0.059325,0.1748857,0.1713857,0,297.8557143,298.0142857,293.0257143,300.5,295.2,3.6,74.65571429,14.46,3.8
sj,winter,17,0.0614,,0.1753143,0.2123286,0,298.2214286,298.4642857,293.8828571,300.5,295.8,10.07,77.02142857,15.22714286,2.814285714
sj,winter,17,0.0935,0.06486667,0.1020143,0.1254143,0,297.5085714,297.5142857,293.1328571,299.4,295.9,29.08,76.63428571,14.53,1.971428571
sj,winter,20,0.07355,0.06865,0.12292,0.10996,0,297.1757143,297.2571429,293.4442857,299.5,295.4,50.73,79.81714286,14.85285714,2.428571429
sj,spring,11,0.14535,0.079575,0.1823429,0.1864857,0,297.0814286,297.2785714,293.8114286,299.4,295.2,36.42,82.05285714,15.19142857,2.071428571
sj,spring,7,0.0739,0.1150667,0.1452,0.1547429,19.43,297.11,297.0857143,292.8214286,299.6,294.6,18.6,77.02,14.30428571,2.057142857
sj,spring,16,0.031,0.23165,0.2074333,0.2497143,0,296.48,296.7071429,290.6314286,300.4,294,6.7,69.86142857,12.48142857,3.3
sj,spring,14,0.19862,0.259575,0.24515,0.3054571,0,296.8871429,297.0428571,290.3785714,300,293.5,4.6,67.36428571,12.33142857,4
sj,spring,16,,0.2494,0.2327857,0.2684143,0,297.6657143,297.9214286,292.5557143,300.9,294.6,0,73.4,14.12285714,3.614285714
sj,spring,5,,0.03495,0.1719143,0.1489429,5.43,298.56,298.7428571,294.3385714,300.6,296.9,2.1,77.60571429,15.73571429,2.828571429
sj,spring,2,0.1017,0.1127,0.2601571,0.2366143,6.44,297.83,298.0071429,293.5542857,300.2,296,19.6,77.32142857,15.01,2.614285714
sj,spring,6,0.1281,0.150025,0.2205429,0.1873,0,297.5114286,297.6857143,292.1,300.2,295.8,2.7,71.93714286,13.69,2.657142857
sj,spring,5,,0.1521,0.2145429,0.1579714,20.96,298.7885714,299.0714286,294.2028571,301.6,297.3,4.1,76.07285714,15.61714286,2.942857143
sj,spring,4,0.14345,0.1115,0.1990714,0.1708857,9.01,299.1314286,299.3571429,295.4285714,301.8,297,9,80.26142857,16.82285714,3
sj,spring,3,0.0363,0.096525,0.1664333,0.1605714,119.62,298.9957143,299.0857143,295.3985714,301.7,297.1,17.4,80.86571429,16.78857143,2.857142857
sj,spring,4,0.0322,0.1621333,0.2318286,0.2402714,204.62,299.4542857,299.5785714,295.9942857,301.7,297.3,17.3,81.44714286,17.41285714,2.328571429
sj,spring,16,,0.2412,0.1024714,0.1095714,178.89,299.6028571,299.6071429,295.9928571,302,298.1,20.33,80.72714286,17.41142857,1.957142857
sj,summer,8,0.15495,0.0278,0.2666143,0.2119,106.04,298.6885714,298.65,295.8271429,300.2,297.5,86.8,84.34571429,17.21714286,1.642857143
sj,summer,7,0.08955,0.0797,0.1817143,0.1559857,20.16,299.8285714,299.9,295.8928571,301.4,298.4,16.57,79.13714286,17.29571429,2.314285714
sj,summer,10,0.22135,0.2174,0.2199714,0.1920429,26.56,300.1157143,300.1428571,296.6257143,302.3,298.2,35.24,81.34,18.05285714,2
sj,summer,14,0.2319333,0.2115,0.2412286,0.2656857,2.04,300.68,300.8071429,296.7414286,302.7,298.7,13.7,79.38,18.20714286,2.757142857
sj,summer,7,0.3093,0.2909,0.2370571,0.2420429,41.18,301.0071429,301.0928571,296.1457143,303.2,298.6,9.22,75.06571429,17.56571429,3.042857143
sj,summer,9,,0.17265,0.24245,0.2196714,25.89,299.9442857,299.9785714,296.5828571,302,298.5,60.59,81.96,18.01285714,1.957142857
sj,summer,11,0.1175,0.10775,0.1555714,0.1664857,36.58,300.4014286,300.6642857,296.8485714,302.8,299,38.3,81.09,18.35428571,2.728571429
sj,summer,23,,0.1898,0.0942,0.1322286,101.64,299.9885714,299.9571429,297.2442857,302.3,298.6,62.31,85.08857143,18.77714286,1.6
sj,summer,17,0.0632,0.09466667,0.1584857,0.2030286,60.71,300,300,297.11,302.5,298.4,102.4,84.37571429,18.67285714,2.085714286
sj,summer,19,0.047,0.047,0.1991833,0.1653571,19.79,300.2628571,300.2857143,296.5585714,302.4,298.6,40.3,80.39714286,18.04285714,2.142857143
sj,summer,24,0.08396667,0.0917,0.1771571,0.1886714,4.05,300.5542857,300.6857143,297.27,303.8,298.2,17.7,82.62571429,18.85714286,3.342857143
sj,summer,17,0.1131,0.0862,0.1374,0.1324714,75.11,299.9528571,299.9857143,296.8871429,301.9,298.1,96.1,83.49142857,18.40428571,2.114285714
sj,summer,28,0.0326,0.07256667,0.17236,0.1968143,35.83,300.1742857,300.2428571,296.85,302.4,298.5,55.21,82.22571429,18.39714286,2.228571429
sj,fall,40,0.1071,0.1836,0.18515,0.1699571,20.23,301.2185714,301.35,296.9942857,303.9,298.2,8.6,78.14571429,18.54571429,3.7
sj,fall,33,0.0568,0.0546,0.1436857,0.1392,40.29,300.21,300.2,297.0514286,302.2,298.1,122.7,82.91142857,18.63,2.371428571
sj,fall,31,0.1186333,0.0846,0.1810167,0.2176167,121.4,300.0671429,300.1357143,296.9642857,302.5,298.3,82.5,83.31428571,18.52857143,2.442857143
sj,fall,33,0.1068,0.08366667,0.092,0.09934286,36.72,300.1557143,300.2071429,296.7714286,301.8,298.7,11.6,81.85428571,18.25428571,1.9
sj,fall,29,0.2808,0.2151,0.1463429,0.1295571,68.18,299.7814286,299.7285714,296.66,301.9,297.2,74.5,83.13571429,18.14571429,2.285714286
sj,fall,30,0.040825,0.0966,0.1316,0.1375429,45.63,299.54,299.5642857,296.6342857,301.4,298,53.98,84.20714286,18.13857143,1.814285714
sj,fall,36,0.033625,0.09466,0.09144286,0.1194429,55.67,299.7942857,299.8428571,296.1614286,301.8,297.8,40.8,80.66428571,17.62142857,2.028571429
sj,fall,48,,0.1326,0.1581857,0.1374429,54.74,299.4414286,299.4214286,296.3371429,301.8,297.6,46.4,83.21428571,17.84714286,2.385714286
sj,fall,40,0.2346,0.07825,0.2700714,0.2854286,30.3,299.7728571,299.9428571,296.17,302.3,298.1,40.4,80.86428571,17.67,3
sj,fall,28,0.0174,0.02905,0.2089143,0.2354857,0,299.0971429,299.2857143,295.22,301.1,297.5,32.4,79.40428571,16.60428571,1.914285714
sj,fall,36,0.0406,0.07475,0.19625,0.1903429,24.86,299.6228571,299.8071429,295.37,301.9,297.8,9.9,77.63857143,16.77,2.557142857
sj,fall,19,0.0334,0.1148667,0.2400143,0.2549,90.49,299.2757143,299.4,295.14,301.4,297.7,12.7,78.14142857,16.54142857,2.228571429
sj,fall,34,,0.076375,0.2411714,0.1688714,20.21,299.4528571,299.55,295.8371429,301.4,298,13.69,80.67714286,17.25714286,2.071428571
sj,winter,23,0.1154,0.135,0.2653,0.2371143,0,299.2014286,299.4,294.6871429,300.8,297.6,12.8,76.33285714,16.06571429,2.257142857
sj,winter,17,-0.0139,0.01473333,0.1795,0.1348,0,298.4614286,298.5785714,294.7314286,300.3,297.4,23.6,79.98571429,16.10571429,1.842857143
sj,winter,17,,0.03596667,0.1808571,0.1116571,0,298.1942857,298.2214286,293.9714286,300.1,296.5,40.3,77.63714286,15.37142857,1.7
sj,winter,23,0.014,0.01086667,0.09192857,0.1204429,6.35,297.4128571,297.4571429,294.54,299.5,295.9,57,84.13571429,15.88857143,1.657142857
sj,winter,14,0.1514333,0.1262333,0.1842429,0.1828,15,298.5285714,298.6285714,294.6614286,300.6,296.7,9.32,79.32142857,16.01571429,2.457142857
sj,winter,20,0.0149,0.07636667,0.1466571,0.1969857,55.68,297.7528571,297.8642857,294.5514286,299.6,295.9,50.3,82.51571429,15.91714286,2.071428571
sj,winter,13,0.0958,0.1381,0.2194571,0.2229,60.67,297.4228571,297.4857143,293.8028571,299.7,296.1,44.85,80.47714286,15.20857143,1.942857143
sj,winter,23,0.0627,0.1475333,0.2058429,0.2097286,0,296.6285714,296.7571429,292.04,298.2,295,28.6,75.69285714,13.65,1.942857143
sj,winter,20,0.02765,0.04075,0.1646,0.1686857,0,297.3071429,297.4357143,292.5814286,299.4,295.7,11.9,74.96142857,14.05857143,2.157142857
sj,winter,16,0.06895,0.13685,0.2188143,0.2143,29.3,297.6257143,297.6857143,293.85,299.9,295,15.45,79.66428571,15.23857143,2.228571429
sj,winter,16,,0.0583,0.1627857,0.1252143,7.2,297.8828571,298.0928571,293.6985714,300,296.1,16.7,77.78285714,15.12571429,2.728571429
sj,winter,23,0.076,0.108975,0.2699333,0.2227714,177.58,297.5985714,297.7071429,293.7314286,299.6,296,15.67,79.19857143,15.12857143,2.3
sj,spring,14,,0.11005,0.1926667,0.1776429,9.96,297.2928571,297.4785714,292.1285714,299.6,295.5,3.2,73.06,13.69571429,2.528571429
sj,spring,15,0.03786667,0.0368,0.1764286,0.1658571,0,297.9885714,298.1785714,293.5614286,299.9,296.6,8.6,76.48285714,14.94285714,2.214285714
sj,spring,4,0.07713333,0.1118,0.1855286,0.2112714,0,297.4285714,297.6,293.8342857,300.6,295.2,28,80.64714286,15.23571429,2.542857143
sj,spring,5,,-0.0457,0.1378857,0.1538429,0,298.1885714,298.3642857,293.0842857,300.4,296.7,2.8,73.42571429,14.52857143,2.928571429
sj,spring,5,0.0448,0.024225,0.0851,0.1079429,0,297.21,297.4071429,293.3214286,300.3,295.4,28.8,79.02,14.72714286,2.557142857
sj,spring,11,0.0497,0.1488,0.1627286,0.1776429,49.18,298.1357143,298.2071429,294.3657143,300.8,296.3,27.9,79.77571429,15.75142857,2.528571429
sj,spring,11,0.08893333,0.12235,0.2162143,0.2278286,46.16,297.8528571,298.0928571,293.8,300.7,295.7,24.22,78.31142857,15.18571429,2.3
sj,spring,7,,0.1078,0.1786857,0.1805143,0,298.2285714,298.4642857,293.2828571,300.4,297,10.9,74.17142857,14.70571429,2.385714286
sj,spring,4,0.3144667,0.1974,0.2231,0.2046286,5.63,298.0071429,298.0928571,293.5385714,299.8,296.6,21.5,76.39428571,14.93857143,1.842857143
sj,spring,6,-0.0464,-0.0384,0.0964,0.09445714,0,297.71,297.8,292.9157143,299.4,296.3,11.1,74.79285714,14.36142857,2.171428571
sj,spring,5,,0.07175,0.1463,0.1586429,21.7,297.5957143,297.6285714,294.4514286,300.1,296.2,68.2,82.84,15.79714286,1.714285714
sj,spring,2,0.0339,0.0557,0.2153167,0.21815,44.07,298.6585714,298.9214286,295.4671429,300.7,297.4,17.9,82.78,16.85714286,2.442857143
sj,spring,4,0.09985,0.1066,0.1409857,0.1087857,68.06,299.4414286,299.5928571,296.2371429,301.8,297.5,21.71,82.75142857,17.66,2.814285714
sj,summer,2,0.0529,0.080075,0.1793143,0.1579,137.06,299.2542857,299.1928571,296.0057143,301.4,297.9,24.38,82.36857143,17.39428571,2.071428571
sj,summer,4,0.0986,0.0893,0.12375,0.13545,27.82,298.7428571,298.8285714,295.4385714,300.6,297.5,43.3,82.23571429,16.8,2.028571429
sj,summer,6,0.07125,0.0646,0.1461,0.1561714,47.93,298.49,298.5642857,295.4357143,300.8,297.1,73.7,83.32285714,16.81,1.928571429
sj,summer,6,0.16555,0.1205,0.1861857,0.1705857,15.99,299.6414286,299.7071429,296.0442857,301.8,297.6,22.5,80.90714286,17.46857143,2.242857143
sj,summer,4,,0.07375,0.2217833,0.1834333,6.01,299.5814286,299.6857143,295.8342857,301.5,297.5,23.9,80.06142857,17.21142857,1.971428571
sj,summer,6,0.05763333,0.07825,0.1641167,0.1680333,24.35,299.7342857,299.8357143,296.3414286,302,297.9,35.23,81.83571429,17.76428571,2.242857143
sj,summer,11,0.1121,0.095425,0.1674286,0.1645429,97.22,299.0185714,299.0642857,296.1242857,301.4,297.1,123.2,84.32285714,17.53857143,2.242857143
sj,summer,16,0.0038,-0.0106,0.14715,0.1767833,14.89,299.7142857,299.9642857,295.7942857,302,298,15.8,79.19857143,17.14571429,2.328571429
sj,summer,9,0.09683333,0.115,0.1986143,0.2044429,41.78,299.3942857,299.4571429,296.03,301.4,297.5,39.1,81.91,17.39,2.2
sj,summer,12,,0.05435,0.1329714,0.1440857,34.04,299.1371429,299.1214286,296.4085714,300.7,297.7,67.71,85.01,17.81,1.7
sj,summer,13,0.0795,0.0291,0.14252,0.2317,19.92,299.6514286,299.7928571,296.0785714,301.8,298.1,29.2,80.93571429,17.48,2.614285714
sj,summer,27,,0.09555,0.3094667,0.2312,110.91,298.9842857,299.0428571,296.1285714,300.7,297.6,68.7,84.34428571,17.52285714,1.971428571
sj,summer,21,0.01203333,0.07396667,0.2981857,0.3126,15.74,299.9457143,300.0357143,295.9857143,302.4,298,33.7,79.27285714,17.42285714,2.557142857
sj,fall,19,0.0364,0.03065,0.1729,0.1757857,10.59,300.3728571,300.7428571,296.9114286,303.3,298.6,21.95,81.54,18.48571429,3.457142857
sj,fall,17,0.1043,0.1068,0.1678667,0.1728,63.31,299.8028571,299.8857143,296.4528571,301.5,297.8,89.24,81.98571429,17.97,1.8
sj,fall,24,,0.02845,0.1504286,0.1078167,243.55,299.4828571,299.4428571,296.88,301.3,297.6,151.7,85.69,18.40714286,1.828571429
sj,fall,27,0.04044,0.00445,0.1859,0.1818857,59.12,300.32,300.4428571,297.0928571,302.3,299.1,19.32,82.63857143,18.59571429,1.885714286
sj,fall,30,-0.0385,0.06813333,0.1651286,0.1952143,27.58,300.0185714,300.2071429,296.09,302.4,298.6,27.2,79.17714286,17.52142857,2.1
sj,fall,29,-0.0066,-0.0355,0.2071833,0.2196167,28.18,299.9628571,300.1142857,296.46,302.3,298.1,23.54,81.26,17.94142857,2.542857143
sj,fall,25,,0.0609,0.2202286,0.2358,4.62,299.8042857,299.8428571,296.0485714,301.8,298.2,23.7,79.95714286,17.48571429,2.171428571
sj,fall,35,-0.0969,-0.0902,0.1490143,0.1663143,17.37,300.3442857,300.4642857,296.7171429,302.1,298.7,7.1,80.73428571,18.23,2.642857143
