,hour,day,month,KHOU_temp,KHOU_dewpoint,COAST
584,8,2,1,281.25,275.25,9809.75487626375
585,9,2,1,279.25,275.25,9495.57818092212
586,10,2,1,279.25,275.25,9457.45660550203
587,11,2,1,279.25,275.25,9435.28623072063
588,12,2,1,278.25,275.25,9354.09464906293
589,13,2,1,279.25,276.25,9206.75827676078
590,14,2,1,282.25,277.25,9064.10561326106
591,15,2,1,286.25,276.25,9045.41201529318
592,16,2,1,288.25,275.25,8960.34569682185
593,17,2,1,290.25,272.25,8900.8355571142
594,18,2,1,290.25,275.25,9011.70809320144
595,19,2,1,291.25,275.25,9590.80147622574
596,20,2,1,291.25,275.25,9521.58632388133
597,21,2,1,292.25,274.25,9165.03245906154
598,22,2,1,291.25,274.25,8803.60858209461
599,23,2,1,289.25,277.75,8169.97106183166
600,0,3,1,287.25,281.25,7626.4923
601,1,3,1,286.25,281.25,7398.39372712103
602,2,3,1,286.25,281.25,7227.98983002792
603,3,3,1,285.25,280.25,7095.69733628749
604,4,3,1,283.25,280.25,7132.01870145966
605,5,3,1,283.25,281.25,7425.43172370768
606,6,3,1,282.25,279.25,8249.86069048384
607,7,3,1,281.25,279.25,9324.05730563167
608,8,3,1,281.25,279.25,9501.033164688
609,9,3,1,280.25,279.25,9307.25078752408
610,10,3,1,281.25,279.25,9183.59299439684
611,11,3,1,282.25,278.25,9177.86929636382
612,12,3,1,280.25,277.25,9105.18733204388
613,13,3,1,282.25,276.25,8909.45925088319
614,14,3,1,285.25,275.25,8811.88969744729
615,15,3,1,288.25,276.25,8737.1423205622
616,16,3,1,290.25,275.25,8734.02261372908
617,17,3,1,291.25,274.25,8688.66750787929
618,18,3,1,292.25,273.25,8837.83822685963
619,19,3,1,292.25,272.25,9381.52275038651
620,20,3,1,292.25,271.25,9448.88985180311
621,21,3,1,291.25,273.25,9246.28747443401
622,22,3,1,291.25,268.25,8832.03804194809
623,23,3,1,289.25,269.25,8304.45999869774
624,0,4,1,287.25,275.25,7765.4746
625,1,4,1,285.25,276.25,7388.50697849231
626,2,4,1,284.25,276.25,7195.58205731476
627,3,4,1,284.25,278.25,7169.72013684202
628,4,4,1,284.25,280.25,7171.57860563307
629,5,4,1,283.25,280.25,7383.02698911643
630,6,4,1,285.25,280.25,8068.05640477099
631,7,4,1,284.25,280.25,8992.77698560388
632,8,4,1,284.25,281.25,9125.44207808521
633,9,4,1,284.25,281.25,9020.29151495411
634,10,4,1,285.25,281.25,9106.43524331984
635,11,4,1,285.25,282.25,9266.67993098735
636,12,4,1,286.25,282.25,9142.7816835886
637,13,4,1,287.25,282.25,8946.99997929446
638,14,4,1,287.25,283.25,8919.75715156615
639,15,4,1,289.25,284.25,8870.40883532589
640,16,4,1,289.25,284.25,8839.17462501043
641,17,4,1,290.25,284.25,8805.43807023953
642,18,4,1,292.25,285.25,8960.34005017024
643,19,4,1,292.25,285.25,9418.79394285797
644,20,4,1,291.25,285.25,9318.49056669815
645,21,4,1,291.25,285.25,9059.57407315562
646,22,4,1,290.25,285.25,8538.67792344798
647,23,4,1,289.25,285.25,7933.51167825309
648,0,5,1,288.25,285.25,7285.6328
649,1,5,1,288.25,285.25,6933.65957879044
650,2,5,1,288.25,285.25,6733.40395275877
651,3,5,1,288.25,285.25,6629.22362718956
652,4,5,1,288.25,285.25,6808.29111707816
653,5,5,1,288.25,286.25,7032.57750418352
654,6,5,1,289.25,286.25,7670.11418196558
655,7,5,1,287.25,286.25,8617.0542815292
656,8,5,1,287.25,286.25,8876.22314801652
657,9,5,1,288.25,286.25,8822.48287424748
658,10,5,1,288.25,286.25,8948.14819930777
659,11,5,1,288.25,286.25,9136.18471010954
660,12,5,1,288.25,286.25,9143.25348585073
661,13,5,1,289.25,286.25,9051.39656464113
662,14,5,1,289.25,286.25,8968.8659212665
663,15,5,1,289.25,287.25,9001.84515737525
664,16,5,1,289.25,287.25,8995.89359166226
665,17,5,1,290,287.25,9023.28232212543
666,18,5,1,290.25,287.25,9283.08183569534
667,19,5,1,291.25,287.25,9612.82573913918
668,20,5,1,290.25,287.25,9508.40865708904
669,21,5,1,290.25,287.25,9258.11943255475
670,22,5,1,290.25,287.25,8818.10658251248
671,23,5,1,290.25,287.25,8219.66281134894
672,0,6,1,289.25,287.25,7668.5194
673,1,6,1,289.25,287.25,7250.95349241226
674,2,6,1,289.25,287.25,7008.44849582352
675,3,6,1,290.25,289.25,6879.53398146525
676,4,6,1,290.25,289.25,6831.45616481586
677,5,6,1,290.25,289.25,6985.22581579627
678,6,6,1,291.25,290.25,7604.79280290237
679,7,6,1,291.25,290.25,8364.53459014526
680,8,6,1,292.25,290.25,8761.73876832986
681,9,6,1,292.25,291.25,8948.20978517596
682,10,6,1,292.25,291.25,9237.35371220395
683,11,6,1,292.25,291.25,9352.81895832831
684,12,6,1,290.75,289.75,9624.50878703401
685,13,6,1,288.25,286.5,9727.14843433213
686,14,6,1,287.25,286,9785.56863371853
687,15,6,1,285.25,283.25,9894.64148614962
688,16,6,1,284.25,282,9977.98205529676
689,17,6,1,284.25,281.5,9968.490824886
690,18,6,1,284.75,281.75,10230.4704235912
691,19,6,1,284.75,281.75,10655.9308059092
692,20,6,1,283.25,279.75,10653.3494593304
693,21,6,1,281.25,278.25,10369.242907239
694,22,6,1,281.75,277.25,10015.6097975172
695,23,6,1,281.25,277.25,9717.37500518153
696,0,7,1,280.25,275.25,9109.6881
697,1,7,1,279.25,274.25,9049.3175187941
698,2,7,1,277.25,273.25,8902.7723443641
699,3,7,1,277.25,272.25,8785.32574954242
700,4,7,1,277.25,272.25,8832.19576351008
701,5,7,1,277.25,272.25,8933.57269450207
702,6,7,1,276.25,271.25,9179.00757821361
703,7,7,1,276.25,271.25,9681.61598203056
704,8,7,1,275.25,270.25,10419.3476735569
705,9,7,1,275.25,270.25,10778.6844415961
706,10,7,1,275.25,270.25,11138.1226381041
707,11,7,1,274.25,270.25,11205.6984811521
708,12,7,1,275.25,270.25,11079.7919750825
709,13,7,1,275.25,270.25,10692.7083280868
710,14,7,1,275.25,271.25,10468.7535459432
711,15,7,1,276.25,271.25,10160.0745398319
712,16,7,1,276.25,271.25,10022.0913855578
713,17,7,1,277.25,271.25,9996.18630470851
714,18,7,1,278.25,271.25,10269.2518543539
715,19,7,1,279.25,271.25,11158.6115999281
716,20,7,1,278.25,271.25,11203.7128616723
717,21,7,1,277.25,270.25,11099.5879935587
718,22,7,1,276.25,271.25,10949.9747364518
719,23,7,1,276.25,271.25,10380.6503922884
720,0,1,1,276.25,271.25,9849.1085
721,1,1,1,276.25,271.25,9285.87279220222
722,2,1,1,276.25,271.25,9144.15377666406
723,3,1,1,275.25,271.25,8982.14895441602
724,4,1,1,276.25,271.25,8985.15705786336
725,5,1,1,276.25,271.25,9065.36636326078
726,6,1,1,275.25,271.25,9284.88486129411
727,7,1,1,275.25,271.25,9545.72668335871
728,8,1,1,275.25,271.25,10010.0990251835
729,9,1,1,275.25,271.25,10187.6599689652
730,10,1,1,274.25,271.25,10631.0236557679
731,11,1,1,275.25,271.25,10708.1438917704
732,12,1,1,275.25,271.25,10787.6844948776
733,13,1,1,275.25,271.25,10404.5757845911
734,14,1,1,275.25,271.25,10067.0928304092
735,15,1,1,276.25,272.25,9733.30564932313
736,16,1,1,276.25,272.25,9565.17922280787
737,17,1,1,277.25,272.25,9662.90842358531
738,18,1,1,277.25,272.25,9981.32835881438
739,19,1,1,277.25,272.25,10701.3835781095
740,20,1,1,277.25,272.25,10958.6662586193
741,21,1,1,279.25,273.25,10875.7301556366
742,22,1,1,278.25,272.25,10802.7059947042
743,23,1,1,277.25,272.25,10128.5571289282
744,0,2,2,277.25,273.25,9580.1194
745,1,2,2,276.25,272.25,8796.81832690815
746,2,2,2,276.25,273.25,8612.18390651765
747,3,2,2,276.25,273.25,8569.89847200787
748,4,2,2,276.25,273.25,8605.03212278835
749,5,2,2,276.25,273.25,8987.45753999379
750,6,2,2,276.25,274.25,9661.21293098059
751,7,2,2,276.25,274.25,10584.6310961086
752,8,2,2,276.25,274.25,10872.7611024361
753,9,2,2,277.25,274.25,10676.0772289749
754,10,2,2,277.25,274.25,10912.0414057019
755,11,2,2,277.25,274.25,10917.1340542262
756,12,2,2,278.25,275.25,10770.2074575777
757,13,2,2,279.25,275.25,10563.8905143959
758,14,2,2,280.25,276.25,10373.5679997107
759,15,2,2,280.25,277.25,10250.224780335
760,16,2,2,280.25,277.25,10225.9638026763
761,17,2,2,281,279.25,10148.014897268
762,18,2,2,281.25,280.25,10336.4331588658
763,19,2,2,282.25,281.25,10825.5523224854
764,20,2,2,283.25,281.25,10758.4635240051
765,21,2,2,283.25,281.25,10414.4749748339
766,22,2,2,283.25,281.25,9871.45946916416
767,23,2,2,283.25,281.25,9091.68711026545
768,0,3,2,283.25,281.25,8447.1351
769,1,3,2,283.25,281.25,7896.47010862134
770,2,3,2,282.25,281.25,7690.47644926524
771,3,3,2,282.25,281.25,7646.3895730316
772,4,3,2,282.25,281.25,7635.1274020807
773,5,3,2,282.25,281.25,7892.71330518391
774,6,3,2,282.25,281.25,8606.8921343608
775,7,3,2,282.25,280.25,9517.02461655306
776,8,3,2,282.25,280.25,9669.06231342512
777,9,3,2,282.25,280.25,9629.56005408209
778,10,3,2,282.25,281.25,9782.30866747667
779,11,3,2,282.25,281,9830.69793608077
780,12,3,2,282.25,280.75,9779.42551209243
781,13,3,2,282.75,280.25,9563.86870857127
782,14,3,2,283.25,281.25,9402.38495199914
783,15,3,2,284.25,281.25,9323.11585690639
784,16,3,2,285.25,281.25,9303.95255830427
785,17,3,2,285.25,281.25,9344.79723000541
786,18,3,2,285.75,281.75,9509.81727474823
787,19,3,2,285.5,282.5,9908.87498426054
788,20,3,2,286.75,283.25,9885.56254231816
789,21,3,2,287.25,283.25,9677.51083660922
790,22,3,2,287.25,282.25,9124.46141444392
791,23,3,2,287.25,282.25,8563.42284163335
792,0,4,2,286.25,282.25,7992.7743
793,1,4,2,286.25,282.25,7691.57520184879
794,2,4,2,286.25,282.25,7512.19541736714
795,3,4,2,285.25,282.25,7484.39433787433
796,4,4,2,285.25,282.25,7462.09426400564
797,5,4,2,285.25,281.25,7725.7818774801
798,6,4,2,285.25,281.25,8486.82764327664
799,7,4,2,284.25,280.25,9393.50626326438
800,8,4,2,284.25,280.25,9636.1065961843
801,9,4,2,284.25,280.25,9710.64306335566
802,10,4,2,283.25,280.25,9983.42853850904
803,11,4,2,283.25,280.25,10084.6257933627
804,12,4,2,283.25,280.25,10043.2239565938
805,13,4,2,282.25,280.25,9949.39305337795
806,14,4,2,282.25,279.25,9943.5608124907
807,15,4,2,282.25,279.25,9986.10392341701
808,16,4,2,284.25,279.25,10113.0260903474
809,17,4,2,284.25,279.25,10126.1711075429
810,18,4,2,285.25,280.25,10305.8973443018
811,19,4,2,285.25,279.25,10589.8111695814
812,20,4,2,284.25,280.25,10481.1501383328
813,21,4,2,284.25,280.25,10228.679623783
814,22,4,2,284.25,280.75,9558.65423061523
815,23,4,2,284.25,281.25,8986.3730523571
816,0,5,2,284.25,281.25,8378.8786
817,1,5,2,284.25,281.25,8018.66569961063
818,2,5,2,283.25,281.25,7787.00308745265
819,3,5,2,283.25,281.25,7701.77375036992
820,4,5,2,283.25,281.25,7660.62815795739
821,5,5,2,282.25,281.25,7799.19117051866
822,6,5,2,282.25,281.25,8454.73078046852
823,7,5,2,282.25,281.25,9301.60292688571
824,8,5,2,282.25,281.25,9583.75138014801
825,9,5,2,283.25,281.25,9575.72974160722
826,10,5,2,284.75,283.25,9810.60023737038
827,11,5,2,286,283.25,10042.9410445611
828,12,5,2,284.25,281.25,10087.1066886027
829,13,5,2,284.25,281.25,10051.871338131
830,14,5,2,284.25,281.25,9952.73957911156
831,15,5,2,283.75,281.25,9894.34282668778
832,16,5,2,283.25,281.25,9939.00312300371
833,17,5,2,283.25,281.25,9913.55412524893
834,18,5,2,284.25,281.5,10006.1653140245
835,19,5,2,284.25,282.25,10257.9675411078
836,20,5,2,284.25,282.25,10196.3631403729
837,21,5,2,284.25,282.25,9952.0607247623
838,22,5,2,285.25,282.25,9389.26592055191
839,23,5,2,285.25,282.25,8762.11950152159
840,0,6,2,285.25,282.25,8166.2273
841,1,6,2,285.25,283.25,7856.46397415376
842,2,6,2,285.25,283.25,7618.61924305031
843,3,6,2,284.25,283.25,7524.8362918966
844,4,6,2,284.25,283.5,7609.07706944382
845,5,6,2,284.25,283.75,7878.33799511988
846,6,6,2,284.25,282.25,8618.10642254964
847,7,6,2,284.25,282.25,9491.10350986371
848,8,6,2,284,282.25,9707.08827040598
849,9,6,2,283.25,282,9706.97523507506
850,10,6,2,282.25,281.25,9841.63290948351
851,11,6,2,282.25,281.25,9947.47309809906
852,12,6,2,282.25,281.25,9791.96310319994
853,13,6,2,282.25,281.25,9485.08641868911
854,14,6,2,282.25,281.25,9275.46456228927
855,15,6,2,283,280.5,9158.54183556694
856,16,6,2,284.25,280.25,9049.56616529402
857,17,6,2,284.75,280.25,8995.08617566382
858,18,6,2,286.25,281.25,9164.67788077542
859,19,6,2,288.25,281.25,9597.52378529411
860,20,6,2,287.25,280.25,9692.78332217162
861,21,6,2,287.25,280.25,9508.16380129746
862,22,6,2,287.25,280.25,9279.93249281958
863,23,6,2,285.25,280.25,8949.47157317516
864,0,7,2,285.25,279.75,8554.1524
865,1,7,2,284.25,280.25,7949.58264885933
866,2,7,2,284.25,280.25,7787.05102914383
867,3,7,2,283.25,279.25,7620.26646554906
868,4,7,2,282.75,279.25,7637.59185611739
869,5,7,2,281.25,279.25,7747.05034073428
870,6,7,2,280.25,279.25,8092.26549598082
871,7,7,2,280.25,278.25,8428.79549619013
872,8,7,2,280.25,278.25,8880.32486756761
873,9,7,2,279.25,277.25,9155.36134775846
874,10,7,2,280.25,278.25,9298.29356240522
875,11,7,2,280.25,278.25,9180.64150176125
876,12,7,2,280.25,278.25,9174.02761287491
877,13,7,2,281.25,279.25,8940.99770051411
878,14,7,2,282.25,278.25,8594.66502799009
879,15,7,2,284.25,277.25,8348.47923372971
880,16,7,2,285.25,276.25,8161.20089423278
881,17,7,2,286.25,276.25,8118.65747330812
882,18,7,2,287.25,276.25,8197.11380678874
883,19,7,2,289.25,276.25,8623.08930375233
884,20,7,2,290.25,275.25,8683.3671705291
885,21,7,2,290.25,275.25,8633.99958568134
886,22,7,2,291.25,275.25,8573.4838532042
887,23,7,2,289.25,276.25,8318.02186607358
888,0,1,2,286.25,277.25,8041.5659
889,1,1,2,285.25,278.25,7649.33982938806
890,2,1,2,285.25,277.25,7533.06803747758
891,3,1,2,284.25,277.25,7426.22558832484
892,4,1,2,282.25,277.25,7428.36129305556
893,5,1,2,282.25,277.25,7422.41038790183
894,6,1,2,281.25,277.25,7636.7371030088
895,7,1,2,280.25,276.25,7919.90876306815
896,8,1,2,280.25,276.25,8154.31681424527
897,9,1,2,280.25,275.25,8344.27535791959
898,10,1,2,279.25,276.25,8778.49603557546
899,11,1,2,279.25,275.25,8971.10934999391
900,12,1,2,279.25,275.25,9111.19747634852
901,13,1,2,280.25,276.25,8910.88348033227
902,14,1,2,280.25,276.25,8760.82544720382
903,15,1,2,281.25,277.25,8677.1207648406
904,16,1,2,282.25,277.25,8683.69129471671
905,17,1,2,282.25,278.25,8762.60326441436
906,18,1,2,283.25,278.25,8889.94878846273
907,19,1,2,284.25,279.25,9253.89448047306
908,20,1,2,283.25,278.25,9351.34883646097
909,21,1,2,284.25,278.25,9165.28165740373
910,22,1,2,283.25,278.25,9105.06925940971
911,23,1,2,283.25,278.25,8556.40577629147
912,0,2,2,283.25,279.25,7931.1636
913,1,2,2,283.25,279.25,7609.29634182182
914,2,2,2,284.25,280.25,7409.3424840817
915,3,2,2,284.25,281.25,7318.60906096758
916,4,2,2,284.25,281.25,7264.22187721689
917,5,2,2,285.25,282.25,7552.17019800932
918,6,2,2,285.25,282.25,8208.39206023882
919,7,2,2,285.25,282.25,9039.33567093721
920,8,2,2,285.25,282.25,9259.38872001988
921,9,2,2,285.25,282.25,9168.27811423305
922,10,2,2,285.25,282.25,9319.73569863768
923,11,2,2,285.25,282.25,9501.81677581183
924,12,2,2,285.25,282.25,9446.78849691857
925,13,2,2,285.75,282.75,9524.56105682323
926,14,2,2,286.75,283.75,9405.71280109098
927,15,2,2,290.25,285.25,9447.05903510126
928,16,2,2,291.25,286.25,9432.32878371287
929,17,2,2,292.25,286.25,9432.50882546941
930,18,2,2,293,287.25,9480.24059874561
931,19,2,2,292.25,287.25,9878.8935673926
932,20,2,2,292.25,287.25,9847.3404174993
933,21,2,2,293.25,288.25,9607.30537982318
934,22,2,2,292.25,288.25,9124.01086918936
935,23,2,2,291.25,289.25,8567.24770590158
936,0,3,2,288.25,285.5,8102.0059
937,1,3,2,286.25,284.25,8138.37675304948
938,2,3,2,284.25,282.25,7964.42404521456
939,3,3,2,282.25,280.25,7874.37885913787
940,4,3,2,282.25,279.25,7899.91060363035
941,5,3,2,281.25,278.25,8201.21470912838
942,6,3,2,281.25,277.25,9058.72597729666
943,7,3,2,280.25,277.25,10117.6060234573
944,8,3,2,280.25,276.25,10311.556505553
945,9,3,2,280.25,276.25,10378.4139951856
946,10,3,2,280.25,276.25,10471.609450277
947,11,3,2,279.25,274.25,10488.574602641
948,12,3,2,279.25,274.25,10507.4801450411
949,13,3,2,279.25,274.25,10350.0442384235
950,14,3,2,279.75,274.25,10215.9418731517
951,15,3,2,281.25,274.25,9941.68988049698
952,16,3,2,281.25,272.25,9887.8934325801
953,17,3,2,282.25,270.25,9884.95827741209
954,18,3,2,282.25,270.25,10142.931469449
955,19,3,2,283.25,269.25,10987.9970059206
956,20,3,2,284.25,269.25,11263.1960776205
957,21,3,2,284.25,267.25,11174.4884779763
958,22,3,2,283.25,263.25,10728.260314991
959,23,3,2,281.25,264.25,10121.1102855326
960,0,4,2,280.25,265.25,9519.136
961,1,4,2,279.25,266.25,9119.90594725221
962,2,4,2,279.25,265.25,8922.03957146403
963,3,4,2,278.25,266.25,8887.32696968334
964,4,4,2,277.25,266.25,8926.43548591335
965,5,4,2,277.25,266.25,9275.16387732
966,6,4,2,277.25,266.25,10150.5620065112
967,7,4,2,276.25,268.25,11191.2250360118
968,8,4,2,276.25,269.25,11339.2915907702
969,9,4,2,276.25,267.25,11245.2505244352
970,10,4,2,275.25,268.25,11380.4261526376
971,11,4,2,275.25,268.25,11318.2054597256
972,12,4,2,275.25,267.25,11323.1182317914
973,13,4,2,276.25,267.25,10988.7177249043
974,14,4,2,277.25,267.25,10903.1000555101
975,15,4,2,279.25,269.25,10762.9463776459
976,16,4,2,280.25,269.25,10831.7417092488
977,17,4,2,280.25,268.25,11009.8180854967
978,18,4,2,281.25,268.25,11268.7313117621
979,19,4,2,280.25,267.25,11807.8724820828
980,20,4,2,281.25,267.25,11679.9661817935
981,21,4,2,280.25,269.25,11424.9611345859
982,22,4,2,280.25,272.25,10920.5675893373
983,23,4,2,279.25,274.25,10169.4732898818
984,0,5,2,279.25,274.25,9446.8859
985,1,5,2,279.25,274.25,8978.13346968212
986,2,5,2,279.25,274.25,8768.93892317244
987,3,5,2,280.25,274.25,8665.41400757515
988,4,5,2,280.25,275.25,8718.61237819886
989,5,5,2,279.25,274.25,9045.71587045834
990,6,5,2,279.25,275.25,9842.37737583407
991,7,5,2,279.25,273.25,10782.5656680754
992,8,5,2,279.25,275.25,10947.8322067439
993,9,5,2,279.25,275.25,11009.2877487349
994,10,5,2,279.25,275.25,11322.2356683542
995,11,5,2,279.25,276.25,11384.2718834549
996,12,5,2,279.25,276.25,11541.9846106239
997,13,5,2,280.25,277.25,11491.8540825654
998,14,5,2,279.25,277.25,11457.7465929451
999,15,5,2,279.25,277.25,11269.8382854449
1000,16,5,2,279.25,276.75,11329.9201223468
1001,17,5,2,278.5,276.5,11338.6894530902
1002,18,5,2,278.25,277.25,11543.1404360474
1003,19,5,2,278.25,277.25,11999.0388177601
1004,20,5,2,279.25,277.25,11871.5543718993
1005,21,5,2,278.25,277.25,11646.6427250165
1006,22,5,2,278.25,276.25,10989.4788615807
1007,23,5,2,278.25,276.25,10346.7239219449
1008,0,6,2,278.25,276.25,9656.3574
1009,1,6,2,278.25,276.25,9356.19408056
1010,2,6,2,277.25,276.25,9112.42709633934
1011,3,6,2,277.25,275.25,8955.51068047085
1012,4,6,2,276.25,275.25,8987.83492951678
1013,5,6,2,276.25,275.25,9283.32046940924
1014,6,6,2,276.25,275,9975.65889355394
1015,7,6,2,276.25,274.25,10646.3323669827
1016,8,6,2,276.25,274.25,10877.551307112
1017,9,6,2,276.25,275.25,11087.8657619685
1018,10,6,2,276.25,275.25,11407.7179969196
1019,11,6,2,276.25,275.25,11480.8245463657
1020,12,6,2,276.25,274.25,11586.0888386356
1021,13,6,2,276.25,274.25,11415.2075672787
1022,14,6,2,276.25,274.25,11232.0265543856
1023,15,6,2,276.25,274.25,10986.8427743039
1024,16,6,2,276.25,274.25,10934.3621549274
1025,17,6,2,277.25,274.25,10967.6337919962
1026,18,6,2,277.25,274.25,11191.2810221876
1027,19,6,2,278.25,274.25,11747.7719826749
1028,20,6,2,278.25,273.25,11790.3415334695
1029,21,6,2,278.25,273.25,11572.6736678425
1030,22,6,2,278.25,273.25,11251.7098960629
1031,23,6,2,277.25,273.25,10763.2781824305
1032,0,7,2,277.25,273.25,10138.4364
1033,1,7,2,277.25,273.25,9362.98763599954
1034,2,7,2,277.25,273.25,9228.51001803885
1035,3,7,2,276.25,273.25,9046.26543916439
1036,4,7,2,276.25,272.25,9040.82251235998
1037,5,7,2,276.25,273.25,9150.87667508254
1038,6,7,2,276.25,272.75,9388.31539699432
1039,7,7,2,276.25,273.25,9615.46291125626
1040,8,7,2,276.25,272.25,10178.9025235668
1041,9,7,2,275.25,272.25,10604.9816977451
1042,10,7,2,275.25,272.25,10993.5670289371
1043,11,7,2,275.25,272.25,10791.9552567749
1044,12,7,2,275.25,272.25,10791.753511245
1045,13,7,2,275.25,272.25,10306.8383591097
1046,14,7,2,275.25,273.25,9840.52662860299
1047,15,7,2,276.25,274.25,9262.7661859699
1048,16,7,2,276.25,274.25,8919.45271902223
1049,17,7,2,276.75,274.25,9055.2895932628
1050,18,7,2,278.25,275.25,9265.46858315193
1051,19,7,2,279.75,275.75,9854.50233621866
1052,20,7,2,282.25,276.25,10013.9539571092
1053,21,7,2,284.25,277.25,9914.92310519499
1054,22,7,2,284.25,277.25,9891.71112944493
1055,23,7,2,284.25,278.25,9506.56390272328
1056,0,1,2,281.25,277.25,9230.2583
1057,1,1,2,280.25,277.25,8457.54571503025
1058,2,1,2,280.25,277.25,8374.10657585525
1059,3,1,2,279.25,277.25,8159.1013975998
1060,4,1,2,279.25,277.25,8172.67392745329
1061,5,1,2,278.25,277.25,8262.1346790478
1062,6,1,2,278.25,277.25,8551.94449242283
1063,7,1,2,278.25,277.25,8665.62206883521
1064,8,1,2,277.25,276.25,8775.53412349814
1065,9,1,2,277.25,276.25,8752.60758080593
1066,10,1,2,277.25,276.25,8938.69870959356
1067,11,1,2,277.25,276.25,8882.59049958791
1068,12,1,2,277.25,276.25,8911.05599185765
1069,13,1,2,279.25,277.25,8693.86339788302
1070,14,1,2,284.25,282.25,8570.41741160116
1071,15,1,2,288.25,283.25,8365.96261530458
1072,16,1,2,290.25,284.25,8403.40852379684
1073,17,1,2,291.25,284.25,8493.94480410043
1074,18,1,2,291.25,283.25,8660.84831205424
1075,19,1,2,293.25,283.25,9026.37433257519
1076,20,1,2,292.25,282.25,9148.78030567356
1077,21,1,2,293.25,282.25,9078.2203163002
1078,22,1,2,294.25,281.25,8808.9907448081
1079,23,1,2,292.25,282.25,8502.26400724886
1080,0,2,2,286.25,281.25,8208.229
1081,1,2,2,282.25,279.25,8635.09896957831
1082,2,2,2,281.25,276.25,8622.18451370443
1083,3,2,2,280.25,273.25,8575.19428221322
1084,4,2,2,280.25,274.25,8715.30895228948
1085,5,2,2,278.25,274.25,9160.88356869293
1086,6,2,2,277.25,271.25,9808.68105730606
1087,7,2,2,277.25,270.25,10635.1847066672
1088,8,2,2,276.25,269.25,10945.7029425146
1089,9,2,2,275.25,269.25,10954.3601263258
1090,10,2,2,276.25,268.25,11144.8929017503
1091,11,2,2,275.25,267.25,11061.8992289323
1092,12,2,2,275.25,267.25,11004.7887352649
1093,13,2,2,275.25,267.25,10817.2064066175
