"from","to"
5559,144
5559,141
5559,27
5559,10
5559,4982
5559,1459
5560,141
5560,4724
5560,1080
5560,15
5560,8753
5561,144
5561,141
5561,27
5561,10
5561,8672
5561,4982
5562,10
5563,346
5563,5065
5563,5042
5563,1113
5564,9107
5564,67
5564,846
5564,141
5564,27
5564,325
5565,141
5565,325
5565,27
5565,1080
5566,602
5566,1984
5566,27
5566,4723
5566,10
5566,8711
5566,6428
5567,144
5567,141
5567,27
5567,10
5567,4982
5568,1265
5568,10
5568,141
5568,4982
5569,9111
5569,4716
5569,4719
5569,6948
5569,1619
5569,31
5569,17
5569,27
5570,9111
5570,4716
5570,4719
5570,6948
5570,1619
5570,31
5570,17
5570,27
5571,27
5571,141
5571,1450
5571,8646
5572,27
5572,141
5573,27
5574,27
5577,142
5577,5605
5578,142
5579,142
5581,142
5581,5605
5581,5588
5582,142
5582,8726
5582,3938
5582,8774
5583,142
5585,142
5585,8607
5587,142
5588,142
5588,5617
5589,262
5589,142
5590,142
5591,142
5592,8654
5592,142
5593,1985
5593,1811
5593,1807
5593,1809
5593,1619
5595,142
5595,5605
5595,5617
5595,5601
5596,142
5597,5605
5597,142
5597,5588
5598,968
5598,142
5599,142
5600,2079
5601,5605
5601,142
5603,142
5604,142
5605,142
5606,142
5607,142
5607,8726
5608,142
5609,142
5610,142
5611,142
5612,142
5613,142
5613,2079
5613,7896
5614,142
5615,142
5616,8653
5616,251
5616,142
5617,142
5617,5605
5617,262
5619,142
5627,143
5628,143
5629,143
5631,143
5632,143
5633,5620
5634,143
5638,143
5640,7909
5641,143
5642,5640
5642,143
5643,598
5643,42
5643,7899
5643,459
5643,18
5643,370
5643,8628
5643,124
5643,143
5643,4868
5643,7906
5643,239
5643,1
5647,143
5648,143
5650,42
5650,71
5650,124
5650,7906
5650,18
5651,143
5653,603
5653,1810
5653,1811
5653,1807
5653,3857
5653,1808
5653,1984
5653,6885
5653,200
5653,143
5653,7616
5653,145
5654,5620
5657,5620
5657,3938
5661,143
5663,5620
5665,5620
5665,2827
5672,144
5672,4682
5673,144
5675,1984
5675,144
5675,27
5678,27
5678,15
5678,32
5679,4008
5679,1813
5679,144
5680,1618
5680,5066
5683,144
5683,350
5684,1264
5684,141
5684,129
5685,168
5686,27
5686,5042
5686,144
5687,2868
5687,18
5687,351
5687,2
5687,41
5687,144
5687,31
5687,88
5687,61
5687,16
5687,12
5687,87
5687,30
5687,55
5687,62
5687,24
5687,49
5687,11
5687,21
5687,60
5687,86
5687,7906
5687,1496
5687,279
5687,8268
5687,1
5687,1489
5687,1490
5687,1476
5687,7
5687,73
5687,1492
5687,4
5687,19
5689,27
5689,144
5689,1
5690,8717
5691,144
5693,27
5693,8636
5693,8645
5693,8646
5695,27
5695,144
5696,168
5696,144
5697,3856
5698,144
5698,8717
5698,8672
5698,8710
5698,2658
5700,144
5701,144
5702,144
5704,144
5704,1476
5705,6428
5706,1493
5706,8718
5707,27
5707,15
5707,32
5708,141
5708,6176
5708,31
5710,144
5712,145
5713,2079
5716,2383
5718,5754
5720,145
5720,1489
5721,8710
5721,2828
5722,3175
5722,39
5723,139
5726,155
5726,145
5727,2252
5729,1493
5729,8682
5729,8672
5729,8666
5729,8688
5729,8743
5729,8725
5729,8653
5729,1080
5729,15
5729,32
5729,1510
5729,10
5729,27
5729,8623
5729,1522
5729,8730
5729,598
5729,1812
5729,1811
5729,1984
5729,1807
5729,83
5729,145
5729,1079
5729,34
5730,145
5731,603
5731,8165
5731,3144
5731,3409
5731,1619
5731,1079
5731,8699
5731,7906
5731,4594
5731,1810
5731,1807
5731,8100
5731,3638
5731,83
5731,145
5731,8755
5731,6428
5731,5856
5732,145
5734,295
5734,83
5734,145
5736,9
5736,7906
5736,18
5736,145
5739,145
5739,83
5739,611
5739,228
5739,7906
5739,303
5739,1808
5739,1811
5739,1619
5739,1807
5740,203
5740,255
5740,145
5740,83
5740,5490
5742,5915
5742,2849
5742,8625
5742,4170
5742,1807
5743,145
5745,5416
5745,5405
5745,5418
5745,139
5746,145
5747,145
5748,602
5748,145
5748,6885
5750,1807
5750,1810
5750,1809
5750,1813
5750,602
5750,603
5750,295
5750,145
5750,139
5750,34
5753,177
5753,145
5753,8165
5765,1489
5788,146
5788,5805
5801,5800
5805,4392
5808,147
5808,1080
5808,5065
5808,15
5808,8654
5812,147
5813,147
5813,5843
5818,5829
5819,5844
5820,147
5823,66
5823,5844
5827,147
5828,147
5828,3857
5829,6428
5830,147
5830,6185
5833,5836
5833,147
5836,1619
5838,147
5839,5853
5841,6131
5841,147
5841,1080
5841,15
5841,257
5841,32
5841,161
5843,147
5843,1619
5845,7314
5845,147
5846,147
5851,7853
5851,1221
5851,147
5852,147
5853,2218
5855,6283
5855,147
5855,193
5856,1084
5858,148
5859,5901
5859,5902
5860,148
5861,148
5862,148
5863,5894
5866,5902
5867,148
5869,5864
5870,5858
5870,5894
5871,1080
5874,2018
5874,3020
5876,1619
5878,148
5881,148
5887,1808
5887,1619
5887,148
5889,604
5893,39
5893,148
5895,148
5895,1714
5903,149
5904,149
5904,10
5904,127
5904,13
5904,42
5904,15
5905,149
5906,149
5907,10
5907,149
5907,64
5907,13
5907,32
5907,15
5908,806
5908,7112
5908,128
5908,10
5908,4982
5908,333
5908,3021
5908,116
5908,64
5908,810
5908,864
5909,149
5912,64
5912,8710
5912,3996
5912,5905
5913,149
5913,64
5914,4008
5914,149
5914,10
5918,150
5918,9635
5920,150
5922,150
5923,150
5929,150
5940,8460
5940,150
5944,150
5948,598
5949,1807
5949,150
5949,4
5955,150
5957,150
5957,5960
5961,150
5961,8718
5965,5971
5967,5963
5967,5925
5968,7896
5968,1984
5969,5971
5970,5971
5972,9283
5972,8131
5972,9592
5972,9591
5972,258
5972,327
5972,9584
5972,9588
5973,36
5973,151
5973,56
5973,94
5974,1079
5974,151
5979,8656
5979,384
5979,1080
5979,609
5981,9592
5981,9588
5981,7761
5981,9578
5981,9579
5981,3409
5981,483
5981,1618
5981,3019
5981,5972
5981,9584
5981,1
5981,9563
5983,4824
5983,1495
5985,2407
5985,3409
5985,8698
5985,1807
5985,3938
5985,8735
5985,7756
5985,205
5985,8653
5985,2424
5986,4832
5987,4832
5988,7765
5988,7903
5988,7899
5988,397
5988,459
5991,8701
5991,9584
5991,5972
5991,8660
5991,8688
5991,3786
5991,8653
5991,8707
5991,1618
5991,3188
5991,3806
5991,327
5991,99
5991,8717
5991,4967
5991,6
5993,6948
5993,1079
5993,9282
5993,8165
5993,7906
5994,6948
5994,1079
5994,9282
5994,8165
5994,7906
5995,1080
5997,6007
5997,6006
5997,2079
5998,6007
5998,6006
5998,2079
6000,6008
6000,6007
6000,6009
6000,6006
6002,2079
6002,6007
6002,6006
6004,6007
6004,6006
6004,2079
6005,6007
6005,6006
6005,2079
6007,6000
6007,6006
6007,2079
6008,6006
6008,6000
6009,6000
6009,6005
6009,2080
6014,153
6014,316
6015,1807
6018,7117
6018,185
6018,153
6019,7008
6019,6042
6019,153
6019,316
6020,153
6020,316
6020,1807
6022,153
6022,8672
6025,6030
6025,153
6025,185
6026,185
6026,15
6026,32
6026,8672
6026,153
6029,153
6031,7008
6031,153
6031,6039
6031,6017
6031,7001
6031,5066
6031,894
6031,386
6031,4982
6031,1661
6032,153
6033,7008
6033,153
6033,6039
6033,6017
6033,7001
6033,5066
6033,894
6033,386
6033,4982
6033,1661
6037,206
6037,1446
6037,153
6037,6017
6037,316
6037,6039
6037,6042
6040,6019
6042,6030
6042,153
6042,185
6044,599
6044,1813
6045,6017
6045,185
6045,153
6045,316
6049,153
6052,185
6052,4441
6054,2141
6055,154
6060,6074
6062,155
6067,155
6071,6061
6074,155
6075,156
6077,6076
6079,156
6082,126
6082,2407
6087,4967
6087,156
6088,156
6089,844
6089,1422
6089,3075
6089,45
6089,598
6092,970
6092,2791
6092,4586
6092,8758
6092,8755
6092,1383
6092,2420
6092,4967
6096,370
6096,610
6096,1080
6096,2174
6096,220
6096,156
6096,32
6096,4964
6096,296
6096,15
6096,38
6096,2714
6096,8628
6096,228
6096,8468
6096,1810
6096,1812
6096,1808
6096,1811
6096,1809
6096,177
6097,4441
6098,4967
6098,156
6099,126
6099,459
6099,1496
6099,4035
6099,156
6100,156
6100,1
6101,156
6104,156
6105,8717
6107,157
6108,157
6110,157
6115,158
6117,606
6117,4982
6117,259
6117,223
6117,9282
6117,8338
6117,3185
6122,159
6122,6131
6122,7756
6123,159
6123,1
6124,1079
6124,159
6125,159
6125,6122
6128,1661
6128,8693
6128,7763
6129,9579
6129,159
6129,8738
6129,8756
6129,7756
6129,8717
6129,8666
6129,8700
6130,1813
6130,3409
6130,159
6130,137
6130,83
6130,1807
6130,1810
6130,1808
6130,1812
6130,1809
6130,1811
6145,5995
6145,6146
6145,1618
6145,3188
6145,3187
6145,3186
6146,75
6150,3637
6155,160
6156,8757
6156,263
6156,34
6156,5052
6156,8670
6156,1342
6157,84
6157,160
6157,8666
6157,6179
6157,8750
6158,84
6158,277
6158,160
6161,1080
6161,1256
6161,160
6163,8754
6164,377
6164,5052
6164,8651
6164,1618
6166,6927
6168,160
6172,2370
6176,2418
6180,126
6182,94
6182,161
6183,161
6186,6200
6189,36
6189,161
6189,2079
6190,1661
6190,161
6191,1661
6191,8726
6191,8774
6192,10
6192,84
6192,94
6192,8635
6192,8642
6192,8643
6192,8647
6192,8652
6195,161
6195,84
6195,8743
6199,161
6200,161
6202,6280
6202,163
6202,161
6202,8654
6203,8743
6203,8688
6206,1661
6206,6211
6206,6215
6206,7896
6207,162
6208,6205
6208,162
6209,162
6210,6205
6210,6215
6210,2079
6211,162
6211,6205
6211,6215
6212,162
6213,6211
6215,162
6215,6206
6215,6237
6215,6211
6216,162
6217,162
6219,162
6219,6229
6219,6237
6219,6250
6221,162
6221,6205
6223,162
6223,18
6224,162
6224,6229
6224,6237
6224,6250
6228,6205
6228,162
6230,6211
6230,6215
6230,162
6231,162
6233,162
6233,6205
6233,6215
6233,6237
6233,6211
6234,6205
6234,1807
6234,1811
6234,1985
6234,1812
6234,1984
6234,1809
6234,3857
6235,4441
6236,6205
6236,6229
6236,6237
6236,2079
6237,6215
6237,162
6237,6250
6238,6205
6238,6229
6238,6237
6238,2079
6239,6211
6239,6205
6239,162
6240,162
6242,81
6242,162
6244,162
6245,6215
6245,162
6245,6237
6246,162
6247,162
6249,6215
6249,6211
6249,2079
6250,6237
6250,6205
6250,6215
6251,162
6251,6211
6252,6239
6252,162
6252,6250
6254,2258
6255,163
6256,161
6256,163
6256,345
6257,8655
6257,202
6257,247
6257,163
6257,297
6257,161
6257,345
6258,193
6258,111
6258,163
6258,161
6258,8654
6258,2258
6259,163
6260,2258
6260,8654
6262,163
6262,5805
6262,2258
6263,936
6263,1080
6263,129
6263,4982
6263,10
6263,1522
6264,1618
6264,5042
6264,5065
6264,3641
6264,2258
6264,84
6264,94
6264,6948
6264,5066
6264,1662
6264,936
6265,345
6265,2258
6266,163
6269,163
6270,75
6270,3409
6270,163
6270,345
6271,163
6271,8666
6273,1662
6274,3803
6274,2258
6274,6146
6274,3806
6274,9207
6276,2407
6276,6283
6276,161
6276,163
6276,94
6276,36
6276,3938
6276,303
6276,1489
6277,163
6277,161
6277,6283
6277,8688
6278,163
6279,6280
6279,6283
6279,3804
6280,6283
6280,3804
6281,163
6281,161
6281,6279
6281,6283
6285,1084
6285,1083
6286,1084
6286,1083
6288,164
6290,6428
6293,164
6293,7915
6293,603
6293,9543
6294,1807
6294,1808
6294,1812
6294,1811
6294,3857
6294,4968
6294,598
6294,7268
6295,164
6297,1812
6297,1811
6297,1808
6297,1807
6297,602
6297,164
6297,6885
6298,7269
6301,611
6303,164
6304,1813
6304,164
6304,602
6304,4441
6304,2079
6304,9543
6308,602
6309,21
6309,2612
6309,164
6309,276
6310,598
6310,164
6310,2079
6314,164
6314,2079
6319,13
6319,39
6319,605
6319,1619
6322,164
6325,164
6325,2079
6327,2867
6327,7896
6327,5856
6330,164
6334,4824
6334,1113
6336,165
6338,165
6339,165
6340,165
6340,7906
6342,373
6342,165
6342,41
6342,2
6342,332
6342,8268
6343,1
6343,1618
6343,9207
6344,165
6344,6428
6346,165
6349,1
6349,1492
6349,108
6349,1496
6349,62
6349,165
6351,1
6351,165
6352,165
6353,165
6353,1807
6354,165
6354,7
6354,1491
6354,1492
6355,1476
6358,41
6358,11
6358,165
6361,598
6363,165
6364,7904
6364,2412
6364,7908
6364,598
6364,603
6364,165
6364,69
6366,41
6367,3856
6367,2827
6367,7914
6367,1619
6367,1809
6367,1807
6367,165
6367,6345
6368,1807
6368,1810
6368,3857
6368,8653
6368,6682
6368,1619
6368,165
6370,6342
6370,8268
6371,165
6371,6428
6372,165
6372,6345
6373,4170
6373,7906
6373,165
6373,69
6373,1496
6373,279
6373,1492
6378,6380
6378,166
6381,167
6384,123
6384,9579
6384,3408
6384,8335
6384,1619
6390,1813
6390,1807
6390,167
6392,5134
6392,130
6392,5098
6392,5137
6392,5074
6392,5143
6392,167
6393,5856
6395,123
6395,1807
6397,167
6397,5142
6397,130
6399,6381
6399,5114
6400,9028
6401,168
6402,9028
6403,168
6404,168
6406,8097
6408,6404
6408,6406
6408,6415
6409,168
6410,168
6411,168
6416,2218
6417,27
6418,168
6418,75
6419,68
6419,168
6419,6880
6420,168
6424,6408
6424,168
6426,168
6426,337
6426,603
6431,6430
6433,11
6433,169
6437,6476
6440,169
6443,5042
6444,169
6446,169
6448,169
6449,169
6451,6453
6451,3505
6452,3996
6452,2400
6453,169
6454,3996
6454,2400
6456,169
6458,169
6459,169
6459,7268
6461,169
6461,8726
6461,4441
6463,169
6464,169
6464,472
6465,30
6465,7917
6465,1080
6465,129
6465,15
6465,5066
6465,4968
6465,2466
6465,8653
6468,2079
6470,169
6471,169
6471,6436
6472,6430
6473,169
6473,6459
6474,169
6478,2476
6479,2476
6481,1661
6481,1662
6481,1995
6485,170
6485,937
6486,129
6487,1810
6491,170
6491,937
6493,2400
6494,32
6494,15
6494,605
6494,46
6496,377
6496,922
6497,1618
6497,170
6497,5065
6499,8628
6499,170
6503,4036
6503,170
6503,937
6507,1662
6508,386
6508,257
6508,4441
6509,1662
6510,4042
6511,171
6511,473
6511,1807
6511,1076
6512,171
6513,171
6515,171
6516,171
6518,2
6518,3938
6518,171
6521,171
6521,613
6524,171
6524,4824
6525,171
6527,171
6527,1807
6529,1811
6529,19
6529,88
6529,171
6529,546
6529,1490
6529,394
6529,7
6529,1489
6529,4
6529,33
6529,1476
6529,1
6529,86
6529,60
6529,21
6529,11
6529,30
6529,17
6529,31
6529,24
6529,12
6529,41
6529,2
6529,16
6529,1491
6530,171
6532,171
6533,2
6533,171
6533,4824
6533,1476
6533,73
6533,19
6535,1495
6535,6554
6535,8726
6535,298
6539,3411
6539,171
6539,41
6539,24
6539,1476
6539,1077
6540,171
6542,3411
6542,171
6542,41
6542,24
6542,1476
6542,1077
6543,3411
6543,171
6543,9037
6545,171
6546,171
6546,73
6546,8726
6546,3938
6547,171
6548,171
6549,4824
6549,171
6550,171
6551,171
6551,473
6551,8720
6560,172
6561,3330
6561,172
6564,172
6565,172
6566,5616
6566,172
6566,8726
6566,8774
6567,172
6568,172
6569,172
6570,172
6571,172
6573,6578
6573,173
6574,173
6574,2079
6574,7896
6578,1807
6578,173
6579,1807
6579,173
6586,173
6591,6582
6594,8690
6596,173
6600,173
6602,173
6602,2826
6602,6581
6606,2217
6606,173
6608,173
6609,7802
6611,173
6611,3023
6613,602
6613,174
6615,174
6620,174
6627,174
6629,174
6630,174
6631,174
6631,1489
6632,174
6633,174
6633,598
6633,603
6633,599
6634,174
6640,174
6641,174
6643,8607
6645,5805
6645,174
6645,6654
6646,6638
6647,6428
6649,5805
6650,174
6654,174
6654,1489
6655,2218
6656,8684
6656,1493
6656,175
6656,1892
6656,1494
6657,175
6658,6682
6658,68
6658,175
6658,9
6658,8648
6659,68
6659,175
6659,9
6659,8648
6660,68
6660,175
6660,9
6660,8648
6661,68
6661,175
6661,9
6661,8648
6662,68
6662,175
6662,9
6662,8648
6665,175
6666,340
6666,175
6666,7963
6669,175
6670,337
6670,175
6671,2
6671,8682
6671,473
6671,6682
6671,1807
6671,1810
6671,175
6672,175
6673,1807
6673,175
6674,175
6680,1984
6680,8098
6681,1984
6681,8098
6682,1984
6682,8098
6685,2079
6687,176
6688,176
6689,176
6690,176
6695,176
6701,7802
6704,7853
6708,176
6711,9543
6712,176
6714,353
6714,176
6714,2826
6714,2867
6718,176
6719,176
6727,353
6727,176
6727,2826
6727,2867
6727,2845
6727,1084
6727,2871
6728,7802
6730,2079
6734,177
6738,2079
6739,4441
6740,177
6741,8693
6741,8660
6741,8752
6741,8688
6741,3799
6741,8707
6741,8653
6741,8631
6741,1080
6741,8636
6741,8642
6741,8650
6741,8652
6741,34
6741,7906
6743,177
6744,177
6745,177
6747,116
6747,3411
6747,7899
6747,177
6747,598
6747,8757
6747,8753
6747,8672
6750,370
6750,4868
6750,177
6751,177
6753,177
6753,370
6753,310
6753,615
6754,1813
6754,177
6754,7915
6754,603
6754,25
6754,8690
6755,2110
6756,1985
6756,1813
6756,177
6756,3939
6756,3938
6756,8718
6756,8750
6756,7906
6757,177
6760,1080
6760,177
6761,1813
6761,177
6761,7915
6761,603
6761,25
6761,8690
6763,2079
6764,177
6764,8628
6766,6783
6766,178
6767,7609
6768,178
6769,178
6770,390
6770,178
6771,178
6771,2827
6771,8657
6771,8659
6771,3939
6771,6179
6771,8675
6771,8682
6771,8710
6771,8725
6771,9578
6771,8730
6775,1807
6775,178
6775,3938
6775,7896
6779,6789
6780,178
6783,8666
6786,178
6789,178
6790,178
6791,365
6793,178
6794,178
6795,178
6797,178
6801,179
6801,351
6801,41
6801,2
6801,61
6801,324
6801,12
6801,88
6801,17
6801,87
6801,30
6801,55
6801,22
6801,24
6801,49
6801,11
6801,21
6801,60
6801,59
6803,179
6803,8690
6806,2079
6806,2466
6806,351
6806,179
6807,6810
6807,351
6809,179
6809,351
6809,2
6809,16
6809,12
6809,88
6809,17
6809,87
6809,55
6809,22
6809,24
6809,49
6809,11
6809,21
6809,60
6809,86
6809,8268
6809,1
6809,1489
6809,1496
6809,1490
6809,1476
6809,7
6809,1491
6809,1492
6809,4
6810,2466
6810,351
6813,7896
6813,179
6813,351
6813,2
6813,41
6813,12
6813,16
6813,31
6813,88
6813,17
6813,87
6813,30
6813,55
6813,22
6813,24
6813,11
6813,21
6813,60
6813,59
6815,179
6815,2
6815,16
6815,55
6815,22
6815,24
6815,11
6815,60
6815,1490
6815,1476
6815,7
6815,1807
6817,179
6817,351
6817,2
6819,2
6819,41
6819,61
6819,16
6819,31
6819,88
6819,17
6819,87
6819,30
6819,55
6819,62
6819,22
6819,24
6819,49
6819,11
6819,21
6819,60
6819,86
6819,12
6819,279
6819,8268
6819,1
6819,1489
6819,1490
6819,1476
6819,7
6819,1491
6819,1492
6819,4
6820,179
6820,351
6820,2
6820,41
6820,12
6820,16
6820,31
6820,88
6820,17
6820,30
6820,55
6820,22
6820,24
6820,11
6820,21
6820,60
6820,59
6822,179
6822,351
6822,324
6823,351
6824,179
6824,2
6824,41
6824,12
6824,16
6824,31
6824,17
6824,55
6824,22
6824,24
6824,11
6824,21
6824,60
6827,179
6827,2466
6827,1813
6830,180
6831,180
6832,180
6837,2079
6839,2827
6839,5393
6858,181
6861,3638
6861,181
6861,3409
6861,598
6861,1807
6861,459
6861,8666
6861,8667
6861,1813
6863,181
6863,7079
6864,8672
6864,1661
6864,181
6868,181
6868,7079
6869,181
6870,181
6872,1618
6872,181
6872,170
6872,4941
6872,2079
6879,181
6880,386
6880,15
6880,10
6880,129
6880,2015
6881,181
6881,1813
6883,15
6883,32
6887,182
6889,6428
6890,6166
6891,182
6891,4589
6891,1811
6891,1807
6891,1619
6891,1985
6893,182
6893,248
6893,273
6894,182
6895,182
6896,340
6899,9543
6905,267
6905,6923
6905,182
6905,6919
6905,2975
6905,2973
6907,5066
6907,1618
6907,5042
6907,1813
6907,8757
6909,5042
6912,8666
6912,6177
6912,1489
6912,6179
6912,182
6912,9274
6913,70
6913,68
6913,3996
6913,3857
6917,182
6922,370
6922,42
6922,4964
6922,1807
6922,1811
6925,182
6925,4549
6928,183
6928,8468
6928,8628
6928,370
6928,228
6928,610
6928,1080
6928,2174
6928,220
6928,156
6928,32
6928,4964
6928,296
6928,15
6928,38
6928,2714
6928,1810
6928,1812
6928,1808
6928,1811
6928,1809
6930,610
6931,183
6931,359
6931,36
6932,183
6936,4175
6936,4179
6936,183
6936,1084
6937,183
6937,317
6939,183
6939,4119
6939,611
6941,183
6941,317
6942,183
6945,299
6945,28
6945,7906
6945,4119
6946,183
6947,1618
6948,1080
6951,184
6952,184
6959,2079
6961,184
6962,184
6963,184
6968,184
6971,184
6972,6983
6972,184
6973,184
6976,131
6977,184
6980,184
6981,184
6985,184
6986,184
6988,2079
6989,170
6989,185
6995,185
6997,153
6997,6017
6997,316
6997,6025
7001,185
7003,185
7004,185
7006,185
7007,185
7008,1080
7008,185
7008,6031
7011,185
7012,185
7013,937
7015,187
7016,185
7017,8672
7017,8667
7017,8654
7017,8675
7017,8682
7017,8710
7017,8757
7017,8653
7017,1813
7017,185
7018,1813
7018,8690
7022,186
7022,376
7022,7038
7023,1661
7024,8657
7024,8660
7024,8666
7024,8654
7024,6179
7024,8710
7024,8756
7024,8757
7024,8726
7024,8730
7024,8735
7024,8750
7024,8717
7024,376
7024,186
7024,8688
7024,6136
7024,3938
7024,8653
7024,8707
7024,4027
7025,4008
7025,376
7025,186
7026,4008
7026,2658
7026,2662
7026,8653
7026,8707
7026,3926
7026,5905
7028,7022
7028,7038
7028,186
7030,376
7030,186
7030,10
7030,7112
7030,42
7030,3996
7030,13
7031,186
7032,8654
7032,6179
7032,8682
7032,8710
7032,8756
7032,8757
7032,8707
7032,8667
7032,8690
7032,937
7032,6136
7032,8696
7032,8718
7032,8725
7032,3938
7032,186
7032,376
7034,7033
7034,186
7034,3996
7034,1812
7034,1619
7034,1661
7034,6428
7034,5856
7036,7056
7039,186
7039,2079
7042,4008
7042,376
7042,186
7043,3996
7043,8710
7043,186
7043,8707
7044,186
7044,8667
7044,6179
7044,6283
7044,8653
7044,8743
7044,8755
7066,7079
7066,7080
7066,7081
7066,7082
7066,7083
7066,7084
7066,7085
7066,7089
7066,7090
7066,7077
7066,7091
7066,7092
7066,7093
7066,7099
7066,7072
7066,7100
7066,7101
7066,7102
7066,7103
7066,7104
7066,7105
7066,7106
7066,7107
7066,7108
7066,7109
7066,9
7066,7111
7066,1080
7066,7112
7066,7113
7066,46
7066,2024
7066,7114
7066,7116
7066,7117
7066,7118
7066,7119
7067,187
7067,7068
7067,7083
7067,7082
7067,7070
7068,187
7069,187
7070,7081
7070,187
7070,7077
7070,7079
7070,7085
7071,187
7071,7085
7071,7081
7071,4441
7072,7085
7072,7082
7074,7079
7074,187
7075,187
7075,7080
7075,7081
7075,7085
7075,7083
7075,7106
7075,7108
7075,7903
7075,7079
7076,7079
7076,7081
7076,7080
7076,7085
7077,187
7077,7085
7079,7085
7082,7079
7087,7797
7088,7797
7090,187
7090,6428
7099,187
7099,7085
7099,7081
7099,4441
7100,7085
7100,7118
7100,187
7102,7268
7103,1661
7105,7080
7105,7081
7106,7079
7107,187
7107,7080
7107,7081
7107,7085
7107,7083
7107,7106
7107,7108
7107,7903
7107,7079
7108,2079
7108,7085
7108,2218
7111,7896
7111,1984
7111,8098
7111,5045
7114,46
7115,1807
7117,7085
7117,7082
7118,7268
7119,187
7119,7080
7119,7081
7119,7085
7119,7083
7119,7106
7119,7108
7119,7903
7119,7079
7120,187
7120,7085
7121,382
7121,188
7122,188
7123,188
7124,188
7125,188
7129,188
7130,9391
7130,9402
7133,188
7135,188
7140,8688
7140,8653
7140,8726
7145,188
7145,2422
7145,8774
7145,1476
7146,5971
7147,7896
7147,1984
7147,188
7147,7906
7147,8672
7151,188
7152,2658
7153,188
7154,8726
7154,8774
7157,188
7158,188
7159,188
7161,8726
7161,8774
7168,2672
7168,189
7169,2672
7170,7208
7170,2079
7173,9456
7173,850
7173,189
7173,8100
7175,2672
7176,189
7184,3996
7184,2672
7184,806
7184,10
7184,7172
7184,5523
7184,13
7184,8653
7185,2672
7185,7175
7187,7175
7187,2672
7189,7208
7189,2079
7190,8753
7198,7175
7202,2079
7204,7195
7206,7197
7206,7195
7206,2079
7207,7197
7207,7195
7207,2079
7212,1820
7212,2079
7213,190
7214,7217
7214,7218
7214,7219
7214,7221
7214,190
7215,7219
7215,7221
7215,7220
7215,7213
7215,190
7218,190
7219,190
7227,191
7230,7896
7231,52
7231,7903
7231,7906
7231,8726
7231,8666
7231,8672
7231,84
7232,191
7235,1661
7235,191
7236,1807
7236,191
7237,1807
7237,1812
7237,1808
7237,1811
7237,3321
7237,7899
7237,2407
7237,463
7237,191
7240,382
7240,191
7241,382
7241,191
7246,382
7246,191
7248,3445
7248,5066
7251,191
7253,382
7255,2827
7256,191
7261,191
7266,7265
7266,7268
7266,5856
7270,192
7274,192
7276,4396
7281,1807
7293,4396
7294,4396
7296,4396
7297,1619
7297,4396
7297,2079
7299,5856
7299,2217
7299,2079
7300,4396
7301,4396
7303,193
7303,4396
7308,1807
7311,1807
7312,4396
7314,193
7317,303
7317,193
7317,304
7317,8654
7317,163
7317,161
7317,3418
7317,6280
7317,1661
7319,7269
7319,2217
7319,2400
7320,193
7322,69
7325,193
7327,303
7327,193
7327,5822
7327,5829
7327,5844
7327,1807
7328,193
7329,193
7334,193
7334,69
7336,193
7338,7348
7338,2079
7338,193
7340,193
7341,193
7344,193
7347,1810
7347,193
7347,1813
7348,2079
7348,193
7349,193
7350,193
7351,193
7352,194
7353,194
7354,194
7356,7372
7356,194
7356,256
7358,194
7360,194
7360,7415
7360,7408
7360,7413
7361,194
7362,194
7363,7377
7363,194
7364,194
7367,194
7368,194
7369,194
7370,7377
7370,194
7371,194
7374,194
7377,2217
7377,7413
7377,194
7379,194
7381,7377
7381,194
7383,194
7383,8724
7383,2476
7384,194
7385,194
7386,194
7388,2217
7388,7413
7388,194
7390,194
7391,194
7393,194
7396,2217
7396,5856
7402,2079
7402,2400
7414,2476
7420,2079
7423,598
7423,7906
7423,8625
7423,8165
7423,7268
7423,7914
7423,195
7427,62
7427,8624
7427,195
7429,1813
7429,598
7429,8718
7429,473
7429,7268
7429,1811
7429,1807
7430,6134
7431,3857
7431,8758
7432,195
7432,1807
7432,1810
7432,1984
7437,8097
7437,195
7439,195
7439,4441
7439,2079
7440,1
7440,7895
7440,1813
7440,598
7440,7915
7440,1807
7440,223
7440,8669
7440,34
7440,6136
7440,8750
7440,281
7440,195
7440,4231
7440,5785
7442,205
7442,195
7442,2079
7443,1079
7443,195
7443,6885
7446,195
7448,83
7448,195
7449,83
7449,195
7450,195
7452,83
7452,195
7457,196
7457,8725
7458,196
7458,7911
7458,461
7459,196
7460,196
7461,65
7461,196
7461,124
7465,196
7466,196
7468,196
7470,7906
7470,611
7470,18
7471,196
7471,9
7471,8633
7471,104
7473,18
7473,7906
7473,611
7474,196
7477,196
7478,196
7478,74
7479,196
7480,65
7482,196
7482,7906
7483,196
7485,196
7485,298
7485,600
7486,196
7489,196
7489,2827
7491,8824
7491,196
7491,1807
7493,196
7497,196
7498,196
7500,196
7501,197
7502,3803
7503,42
7503,5042
7503,5065
7503,5066
7503,6283
7503,9579
7503,4008
7503,1716
7503,3806
7503,197
7503,3805
7503,810
7503,8098
7504,197
7505,197
7505,389
7505,8688
7507,197
7507,389
7507,8688
7508,8653
7508,129
7508,163
7508,197
7509,197
7509,247
7510,197
7511,8707
7511,8717
7511,8666
7511,8756
7511,8688
7511,8672
7511,7268
7511,9
7511,3028
7512,8682
7512,8653
