instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,total
449,2011-01-20,1,0,1,17,0,4,1,2,0.3,215
450,2011-01-20,1,0,1,18,0,4,1,2,0.26,185
451,2011-01-20,1,0,1,19,0,4,1,1,0.26,152
452,2011-01-20,1,0,1,20,0,4,1,2,0.26,126
453,2011-01-20,1,0,1,21,0,4,1,2,0.24,57
454,2011-01-20,1,0,1,22,0,4,1,2,0.24,56
455,2011-01-20,1,0,1,23,0,4,1,2,0.24,31
456,2011-01-21,1,0,1,0,0,5,1,2,0.24,21
457,2011-01-21,1,0,1,1,0,5,1,2,0.24,6
458,2011-01-21,1,0,1,2,0,5,1,3,0.24,2
459,2011-01-21,1,0,1,3,0,5,1,3,0.22,1
460,2011-01-21,1,0,1,4,0,5,1,2,0.22,1
461,2011-01-21,1,0,1,5,0,5,1,1,0.24,5
462,2011-01-21,1,0,1,6,0,5,1,1,0.22,27
463,2011-01-21,1,0,1,7,0,5,1,1,0.2,68
464,2011-01-21,1,0,1,8,0,5,1,1,0.2,217
465,2011-01-21,1,0,1,9,0,5,1,1,0.2,166
466,2011-01-21,1,0,1,10,0,5,1,1,0.2,63
467,2011-01-21,1,0,1,11,0,5,1,1,0.22,59
468,2011-01-21,1,0,1,12,0,5,1,1,0.22,78
469,2011-01-21,1,0,1,13,0,5,1,1,0.2,73
470,2011-01-21,1,0,1,14,0,5,1,1,0.2,62
471,2011-01-21,1,0,1,15,0,5,1,1,0.16,65
472,2011-01-21,1,0,1,16,0,5,1,1,0.16,97
473,2011-01-21,1,0,1,17,0,5,1,1,0.14,161
474,2011-01-21,1,0,1,18,0,5,1,1,0.12,120
475,2011-01-21,1,0,1,19,0,5,1,1,0.12,96
476,2011-01-21,1,0,1,20,0,5,1,1,0.1,53
477,2011-01-21,1,0,1,21,0,5,1,1,0.08,41
478,2011-01-21,1,0,1,22,0,5,1,1,0.06,34
479,2011-01-21,1,0,1,23,0,5,1,1,0.06,27
480,2011-01-22,1,0,1,0,0,6,0,1,0.04,13
481,2011-01-22,1,0,1,1,0,6,0,2,0.04,12
482,2011-01-22,1,0,1,2,0,6,0,2,0.04,11
483,2011-01-22,1,0,1,3,0,6,0,2,0.04,7
484,2011-01-22,1,0,1,4,0,6,0,2,0.02,3
485,2011-01-22,1,0,1,6,0,6,0,2,0.02,2
486,2011-01-22,1,0,1,7,0,6,0,1,0.02,8
487,2011-01-22,1,0,1,8,0,6,0,1,0.02,27
488,2011-01-22,1,0,1,9,0,6,0,1,0.04,40
489,2011-01-22,1,0,1,10,0,6,0,2,0.04,53
490,2011-01-22,1,0,1,11,0,6,0,2,0.06,63
491,2011-01-22,1,0,1,12,0,6,0,2,0.06,70
492,2011-01-22,1,0,1,13,0,6,0,1,0.08,84
493,2011-01-22,1,0,1,14,0,6,0,1,0.1,75
494,2011-01-22,1,0,1,15,0,6,0,1,0.12,103
495,2011-01-22,1,0,1,16,0,6,0,1,0.12,83
496,2011-01-22,1,0,1,17,0,6,0,1,0.12,67
497,2011-01-22,1,0,1,18,0,6,0,1,0.08,54
498,2011-01-22,1,0,1,19,0,6,0,1,0.08,59
499,2011-01-22,1,0,1,20,0,6,0,1,0.06,45
500,2011-01-22,1,0,1,21,0,6,0,1,0.06,39
501,2011-01-22,1,0,1,22,0,6,0,1,0.06,30
502,2011-01-22,1,0,1,23,0,6,0,1,0.04,33
503,2011-01-23,1,0,1,0,0,0,0,1,0.04,22
504,2011-01-23,1,0,1,1,0,0,0,1,0.04,13
505,2011-01-23,1,0,1,2,0,0,0,1,0.02,18
506,2011-01-23,1,0,1,3,0,0,0,1,0.02,5
507,2011-01-23,1,0,1,5,0,0,0,2,0.04,3
508,2011-01-23,1,0,1,6,0,0,0,2,0.04,1
509,2011-01-23,1,0,1,7,0,0,0,1,0.08,2
510,2011-01-23,1,0,1,8,0,0,0,1,0.06,19
511,2011-01-23,1,0,1,9,0,0,0,1,0.1,28
512,2011-01-23,1,0,1,10,0,0,0,1,0.14,58
513,2011-01-23,1,0,1,11,0,0,0,1,0.14,99
514,2011-01-23,1,0,1,12,0,0,0,1,0.16,116
515,2011-01-23,1,0,1,13,0,0,0,1,0.14,87
516,2011-01-23,1,0,1,14,0,0,0,1,0.16,110
517,2011-01-23,1,0,1,15,0,0,0,1,0.16,77
518,2011-01-23,1,0,1,16,0,0,0,1,0.16,65
519,2011-01-23,1,0,1,17,0,0,0,1,0.14,55
520,2011-01-23,1,0,1,18,0,0,0,1,0.12,49
521,2011-01-23,1,0,1,19,0,0,0,1,0.12,50
522,2011-01-23,1,0,1,20,0,0,0,1,0.1,35
523,2011-01-23,1,0,1,21,0,0,0,1,0.1,25
524,2011-01-23,1,0,1,22,0,0,0,1,0.08,28
525,2011-01-23,1,0,1,23,0,0,0,1,0.06,21
526,2011-01-24,1,0,1,0,0,1,1,1,0.06,7
527,2011-01-24,1,0,1,1,0,1,1,1,0.04,1
528,2011-01-24,1,0,1,3,0,1,1,1,0.04,1
529,2011-01-24,1,0,1,4,0,1,1,1,0.02,1
530,2011-01-24,1,0,1,5,0,1,1,1,0.02,5
531,2011-01-24,1,0,1,6,0,1,1,1,0.02,15
532,2011-01-24,1,0,1,7,0,1,1,1,0.02,84
533,2011-01-24,1,0,1,8,0,1,1,1,0.04,177
534,2011-01-24,1,0,1,9,0,1,1,1,0.06,102
535,2011-01-24,1,0,1,10,0,1,1,1,0.1,40
536,2011-01-24,1,0,1,11,0,1,1,1,0.1,46
537,2011-01-24,1,0,1,12,0,1,1,2,0.12,63
538,2011-01-24,1,0,1,13,0,1,1,2,0.14,60
539,2011-01-24,1,0,1,14,0,1,1,2,0.14,45
540,2011-01-24,1,0,1,15,0,1,1,1,0.16,57
541,2011-01-24,1,0,1,16,0,1,1,1,0.16,70
542,2011-01-24,1,0,1,17,0,1,1,1,0.14,184
543,2011-01-24,1,0,1,18,0,1,1,1,0.14,153
544,2011-01-24,1,0,1,19,0,1,1,1,0.14,106
545,2011-01-24,1,0,1,20,0,1,1,1,0.14,81
546,2011-01-24,1,0,1,21,0,1,1,1,0.14,59
547,2011-01-24,1,0,1,22,0,1,1,2,0.14,35
548,2011-01-24,1,0,1,23,0,1,1,2,0.16,24
549,2011-01-25,1,0,1,0,0,2,1,2,0.16,9
550,2011-01-25,1,0,1,1,0,2,1,2,0.16,5
551,2011-01-25,1,0,1,2,0,2,1,1,0.16,2
552,2011-01-25,1,0,1,4,0,2,1,1,0.14,1
553,2011-01-25,1,0,1,5,0,2,1,1,0.14,9
554,2011-01-25,1,0,1,6,0,2,1,1,0.16,36
555,2011-01-25,1,0,1,7,0,2,1,1,0.16,108
556,2011-01-25,1,0,1,8,0,2,1,2,0.16,238
557,2011-01-25,1,0,1,9,0,2,1,2,0.2,144
558,2011-01-25,1,0,1,10,0,2,1,2,0.22,55
559,2011-01-25,1,0,1,11,0,2,1,2,0.24,61
560,2011-01-25,1,0,1,12,0,2,1,2,0.26,106
561,2011-01-25,1,0,1,13,0,2,1,2,0.26,93
562,2011-01-25,1,0,1,14,0,2,1,2,0.3,68
563,2011-01-25,1,0,1,15,0,2,1,2,0.32,84
564,2011-01-25,1,0,1,16,0,2,1,2,0.32,116
565,2011-01-25,1,0,1,17,0,2,1,1,0.3,222
566,2011-01-25,1,0,1,18,0,2,1,2,0.3,225
567,2011-01-25,1,0,1,19,0,2,1,2,0.26,146
568,2011-01-25,1,0,1,20,0,2,1,1,0.24,119
569,2011-01-25,1,0,1,21,0,2,1,1,0.24,45
570,2011-01-25,1,0,1,22,0,2,1,1,0.22,53
571,2011-01-25,1,0,1,23,0,2,1,2,0.22,40
572,2011-01-26,1,0,1,0,0,3,1,2,0.22,17
573,2011-01-26,1,0,1,1,0,3,1,2,0.24,5
574,2011-01-26,1,0,1,2,0,3,1,3,0.22,10
575,2011-01-26,1,0,1,5,0,3,1,3,0.2,1
576,2011-01-26,1,0,1,6,0,3,1,3,0.2,8
577,2011-01-26,1,0,1,7,0,3,1,3,0.22,30
578,2011-01-26,1,0,1,8,0,3,1,3,0.22,72
579,2011-01-26,1,0,1,9,0,3,1,3,0.22,58
580,2011-01-26,1,0,1,10,0,3,1,3,0.22,28
581,2011-01-26,1,0,1,11,0,3,1,3,0.22,41
582,2011-01-26,1,0,1,12,0,3,1,3,0.22,48
583,2011-01-26,1,0,1,13,0,3,1,3,0.22,47
584,2011-01-26,1,0,1,14,0,3,1,3,0.22,36
585,2011-01-26,1,0,1,15,0,3,1,3,0.22,43
586,2011-01-26,1,0,1,16,0,3,1,4,0.22,36
587,2011-01-26,1,0,1,17,0,3,1,3,0.2,26
588,2011-01-27,1,0,1,16,0,4,1,1,0.22,24
589,2011-01-27,1,0,1,17,0,4,1,1,0.22,84
590,2011-01-27,1,0,1,18,0,4,1,1,0.2,104
591,2011-01-27,1,0,1,19,0,4,1,1,0.2,79
592,2011-01-27,1,0,1,20,0,4,1,1,0.18,59
593,2011-01-27,1,0,1,21,0,4,1,1,0.18,38
594,2011-01-27,1,0,1,22,0,4,1,1,0.18,27
595,2011-01-27,1,0,1,23,0,4,1,1,0.18,16
596,2011-01-28,1,0,1,0,0,5,1,2,0.2,9
597,2011-01-28,1,0,1,1,0,5,1,2,0.2,3
598,2011-01-28,1,0,1,2,0,5,1,2,0.2,2
599,2011-01-28,1,0,1,3,0,5,1,2,0.2,1
600,2011-01-28,1,0,1,5,0,5,1,2,0.18,4
601,2011-01-28,1,0,1,6,0,5,1,2,0.18,16
602,2011-01-28,1,0,1,7,0,5,1,2,0.16,60
603,2011-01-28,1,0,1,8,0,5,1,2,0.16,157
604,2011-01-28,1,0,1,9,0,5,1,3,0.18,101
605,2011-01-28,1,0,1,10,0,5,1,3,0.18,49
606,2011-01-28,1,0,1,11,0,5,1,3,0.18,30
607,2011-01-28,1,0,1,12,0,5,1,3,0.18,29
608,2011-01-28,1,0,1,13,0,5,1,3,0.18,31
609,2011-01-28,1,0,1,14,0,5,1,3,0.22,38
610,2011-01-28,1,0,1,15,0,5,1,2,0.2,41
611,2011-01-28,1,0,1,16,0,5,1,1,0.22,80
612,2011-01-28,1,0,1,17,0,5,1,1,0.24,149
613,2011-01-28,1,0,1,18,0,5,1,1,0.24,109
614,2011-01-28,1,0,1,19,0,5,1,2,0.24,89
615,2011-01-28,1,0,1,20,0,5,1,2,0.24,62
616,2011-01-28,1,0,1,21,0,5,1,2,0.22,58
617,2011-01-28,1,0,1,22,0,5,1,1,0.24,26
618,2011-01-28,1,0,1,23,0,5,1,1,0.24,23
619,2011-01-29,1,0,1,0,0,6,0,1,0.22,28
620,2011-01-29,1,0,1,1,0,6,0,1,0.22,20
621,2011-01-29,1,0,1,2,0,6,0,1,0.22,15
622,2011-01-29,1,0,1,3,0,6,0,1,0.2,8
623,2011-01-29,1,0,1,4,0,6,0,1,0.16,3
624,2011-01-29,1,0,1,6,0,6,0,1,0.16,2
625,2011-01-29,1,0,1,7,0,6,0,1,0.16,5
626,2011-01-29,1,0,1,8,0,6,0,1,0.18,34
627,2011-01-29,1,0,1,9,0,6,0,1,0.18,34
628,2011-01-29,1,0,1,10,0,6,0,2,0.18,55
629,2011-01-29,1,0,1,11,0,6,0,2,0.18,64
630,2011-01-29,1,0,1,12,0,6,0,2,0.2,78
631,2011-01-29,1,0,1,13,0,6,0,2,0.22,65
632,2011-01-29,1,0,1,14,0,6,0,2,0.22,99
633,2011-01-29,1,0,1,15,0,6,0,1,0.22,120
634,2011-01-29,1,0,1,16,0,6,0,1,0.24,107
635,2011-01-29,1,0,1,17,0,6,0,1,0.24,91
636,2011-01-29,1,0,1,18,0,6,0,1,0.22,68
637,2011-01-29,1,0,1,19,0,6,0,2,0.22,58
638,2011-01-29,1,0,1,20,0,6,0,1,0.18,43
639,2011-01-29,1,0,1,21,0,6,0,1,0.18,36
640,2011-01-29,1,0,1,22,0,6,0,1,0.16,32
641,2011-01-29,1,0,1,23,0,6,0,1,0.16,33
642,2011-01-30,1,0,1,0,0,0,0,1,0.16,33
643,2011-01-30,1,0,1,1,0,0,0,1,0.14,29
644,2011-01-30,1,0,1,2,0,0,0,1,0.16,11
645,2011-01-30,1,0,1,3,0,0,0,1,0.14,8
646,2011-01-30,1,0,1,4,0,0,0,1,0.14,1
647,2011-01-30,1,0,1,5,0,0,0,1,0.14,3
648,2011-01-30,1,0,1,7,0,0,0,1,0.14,3
649,2011-01-30,1,0,1,8,0,0,0,2,0.14,12
650,2011-01-30,1,0,1,9,0,0,0,2,0.16,38
651,2011-01-30,1,0,1,10,0,0,0,2,0.18,64
652,2011-01-30,1,0,1,11,0,0,0,1,0.22,59
653,2011-01-30,1,0,1,12,0,0,0,1,0.3,97
654,2011-01-30,1,0,1,13,0,0,0,1,0.28,84
655,2011-01-30,1,0,1,14,0,0,0,1,0.28,122
656,2011-01-30,1,0,1,15,0,0,0,1,0.3,109
657,2011-01-30,1,0,1,16,0,0,0,1,0.3,123
658,2011-01-30,1,0,1,17,0,0,0,1,0.3,77
659,2011-01-30,1,0,1,18,0,0,0,1,0.26,65
660,2011-01-30,1,0,1,19,0,0,0,1,0.26,55
661,2011-01-30,1,0,1,20,0,0,0,2,0.26,33
662,2011-01-30,1,0,1,21,0,0,0,2,0.24,28
663,2011-01-30,1,0,1,22,0,0,0,2,0.24,21
664,2011-01-30,1,0,1,23,0,0,0,2,0.24,21
665,2011-01-31,1,0,1,0,0,1,1,2,0.24,7
666,2011-01-31,1,0,1,1,0,1,1,1,0.22,7
667,2011-01-31,1,0,1,2,0,1,1,1,0.22,1
668,2011-01-31,1,0,1,3,0,1,1,1,0.22,2
669,2011-01-31,1,0,1,4,0,1,1,1,0.2,2
670,2011-01-31,1,0,1,5,0,1,1,1,0.18,8
671,2011-01-31,1,0,1,6,0,1,1,1,0.16,37
672,2011-01-31,1,0,1,7,0,1,1,2,0.16,72
673,2011-01-31,1,0,1,8,0,1,1,2,0.16,185
674,2011-01-31,1,0,1,9,0,1,1,2,0.16,112
675,2011-01-31,1,0,1,10,0,1,1,2,0.16,69
676,2011-01-31,1,0,1,11,0,1,1,2,0.16,48
677,2011-01-31,1,0,1,12,0,1,1,2,0.18,68
678,2011-01-31,1,0,1,13,0,1,1,2,0.16,54
679,2011-01-31,1,0,1,14,0,1,1,2,0.18,86
680,2011-01-31,1,0,1,15,0,1,1,2,0.16,44
681,2011-01-31,1,0,1,16,0,1,1,2,0.16,86
682,2011-01-31,1,0,1,17,0,1,1,2,0.16,161
683,2011-01-31,1,0,1,18,0,1,1,2,0.16,156
684,2011-01-31,1,0,1,19,0,1,1,1,0.3,111
685,2011-01-31,1,0,1,20,0,1,1,3,0.16,78
686,2011-01-31,1,0,1,21,0,1,1,3,0.16,56
687,2011-01-31,1,0,1,22,0,1,1,2,0.16,34
688,2011-01-31,1,0,1,23,0,1,1,2,0.16,17
689,2011-02-01,1,0,2,0,0,2,1,2,0.16,8
690,2011-02-01,1,0,2,1,0,2,1,2,0.16,3
691,2011-02-01,1,0,2,2,0,2,1,2,0.16,2
692,2011-02-01,1,0,2,3,0,2,1,2,0.16,2
693,2011-02-01,1,0,2,5,0,2,1,3,0.14,3
694,2011-02-01,1,0,2,6,0,2,1,3,0.14,22
695,2011-02-01,1,0,2,7,0,2,1,3,0.16,52
696,2011-02-01,1,0,2,8,0,2,1,3,0.16,135
697,2011-02-01,1,0,2,9,0,2,1,2,0.16,116
698,2011-02-01,1,0,2,10,0,2,1,2,0.16,47
699,2011-02-01,1,0,2,11,0,2,1,2,0.18,51
700,2011-02-01,1,0,2,12,0,2,1,2,0.2,55
701,2011-02-01,1,0,2,13,0,2,1,2,0.2,52
702,2011-02-01,1,0,2,14,0,2,1,2,0.22,54
703,2011-02-01,1,0,2,15,0,2,1,2,0.24,52
704,2011-02-01,1,0,2,16,0,2,1,2,0.24,64
705,2011-02-01,1,0,2,17,0,2,1,2,0.24,176
706,2011-02-01,1,0,2,18,0,2,1,2,0.24,168
707,2011-02-01,1,0,2,19,0,2,1,2,0.24,108
708,2011-02-01,1,0,2,20,0,2,1,2,0.22,74
709,2011-02-01,1,0,2,21,0,2,1,2,0.22,64
710,2011-02-01,1,0,2,22,0,2,1,2,0.22,36
711,2011-02-01,1,0,2,23,0,2,1,3,0.2,16
712,2011-02-02,1,0,2,0,0,3,1,3,0.22,2
713,2011-02-02,1,0,2,1,0,3,1,3,0.22,3
714,2011-02-02,1,0,2,2,0,3,1,3,0.22,4
715,2011-02-02,1,0,2,3,0,3,1,3,0.22,1
716,2011-02-02,1,0,2,4,0,3,1,3,0.22,1
717,2011-02-02,1,0,2,5,0,3,1,3,0.22,3
718,2011-02-02,1,0,2,6,0,3,1,3,0.22,18
719,2011-02-02,1,0,2,7,0,3,1,3,0.22,49
720,2011-02-02,1,0,2,8,0,3,1,3,0.22,155
721,2011-02-02,1,0,2,9,0,3,1,2,0.24,123
722,2011-02-02,1,0,2,10,0,3,1,2,0.22,61
723,2011-02-02,1,0,2,11,0,3,1,2,0.24,52
724,2011-02-02,1,0,2,12,0,3,1,2,0.24,64
725,2011-02-02,1,0,2,13,0,3,1,1,0.34,75
726,2011-02-02,1,0,2,14,0,3,1,1,0.38,63
727,2011-02-02,1,0,2,15,0,3,1,1,0.38,76
728,2011-02-02,1,0,2,16,0,3,1,1,0.36,103
729,2011-02-02,1,0,2,17,0,3,1,1,0.36,190
730,2011-02-02,1,0,2,18,0,3,1,1,0.34,182
731,2011-02-02,1,0,2,19,0,3,1,1,0.28,91
732,2011-02-02,1,0,2,20,0,3,1,1,0.24,75
733,2011-02-02,1,0,2,21,0,3,1,1,0.22,63
734,2011-02-02,1,0,2,22,0,3,1,1,0.22,40
735,2011-02-02,1,0,2,23,0,3,1,1,0.2,32
736,2011-02-03,1,0,2,0,0,4,1,1,0.2,12
737,2011-02-03,1,0,2,1,0,4,1,1,0.2,5
738,2011-02-03,1,0,2,2,0,4,1,1,0.18,2
739,2011-02-03,1,0,2,3,0,4,1,1,0.18,1
740,2011-02-03,1,0,2,5,0,4,1,1,0.16,2
741,2011-02-03,1,0,2,6,0,4,1,1,0.16,39
742,2011-02-03,1,0,2,7,0,4,1,1,0.14,87
743,2011-02-03,1,0,2,8,0,4,1,1,0.14,188
744,2011-02-03,1,0,2,9,0,4,1,1,0.16,133
745,2011-02-03,1,0,2,10,0,4,1,1,0.18,52
746,2011-02-03,1,0,2,11,0,4,1,1,0.18,64
747,2011-02-03,1,0,2,12,0,4,1,1,0.2,69
748,2011-02-03,1,0,2,13,0,4,1,1,0.2,51
749,2011-02-03,1,0,2,14,0,4,1,1,0.22,47
750,2011-02-03,1,0,2,15,0,4,1,1,0.22,60
751,2011-02-03,1,0,2,16,0,4,1,1,0.22,78
752,2011-02-03,1,0,2,17,0,4,1,1,0.2,175
753,2011-02-03,1,0,2,18,0,4,1,1,0.2,147
754,2011-02-03,1,0,2,19,0,4,1,1,0.2,96
755,2011-02-03,1,0,2,20,0,4,1,1,0.2,109
756,2011-02-03,1,0,2,21,0,4,1,1,0.18,54
757,2011-02-03,1,0,2,22,0,4,1,1,0.18,41
758,2011-02-03,1,0,2,23,0,4,1,1,0.2,38
759,2011-02-04,1,0,2,0,0,5,1,2,0.2,13
760,2011-02-04,1,0,2,1,0,5,1,2,0.16,7
761,2011-02-04,1,0,2,2,0,5,1,2,0.14,1
762,2011-02-04,1,0,2,3,0,5,1,2,0.14,1
763,2011-02-04,1,0,2,5,0,5,1,2,0.14,7
764,2011-02-04,1,0,2,6,0,5,1,2,0.16,28
765,2011-02-04,1,0,2,7,0,5,1,1,0.14,87
766,2011-02-04,1,0,2,8,0,5,1,1,0.14,220
767,2011-02-04,1,0,2,9,0,5,1,2,0.16,127
768,2011-02-04,1,0,2,10,0,5,1,2,0.2,51
769,2011-02-04,1,0,2,11,0,5,1,1,0.22,64
770,2011-02-04,1,0,2,12,0,5,1,2,0.24,86
771,2011-02-04,1,0,2,13,0,5,1,2,0.26,82
772,2011-02-04,1,0,2,14,0,5,1,2,0.28,91
773,2011-02-04,1,0,2,15,0,5,1,2,0.28,90
774,2011-02-04,1,0,2,16,0,5,1,2,0.3,99
775,2011-02-04,1,0,2,17,0,5,1,2,0.26,205
776,2011-02-04,1,0,2,18,0,5,1,2,0.24,155
777,2011-02-04,1,0,2,19,0,5,1,2,0.24,103
778,2011-02-04,1,0,2,20,0,5,1,2,0.24,71
779,2011-02-04,1,0,2,21,0,5,1,2,0.24,43
780,2011-02-04,1,0,2,22,0,5,1,2,0.24,46
781,2011-02-04,1,0,2,23,0,5,1,2,0.24,31
782,2011-02-05,1,0,2,0,0,6,0,2,0.24,39
783,2011-02-05,1,0,2,1,0,6,0,2,0.24,18
784,2011-02-05,1,0,2,2,0,6,0,2,0.24,17
785,2011-02-05,1,0,2,3,0,6,0,2,0.24,11
786,2011-02-05,1,0,2,4,0,6,0,3,0.22,8
787,2011-02-05,1,0,2,5,0,6,0,3,0.2,9
788,2011-02-05,1,0,2,6,0,6,0,3,0.2,4
789,2011-02-05,1,0,2,7,0,6,0,3,0.22,4
790,2011-02-05,1,0,2,8,0,6,0,3,0.2,10
791,2011-02-05,1,0,2,9,0,6,0,3,0.2,20
792,2011-02-05,1,0,2,10,0,6,0,3,0.2,34
793,2011-02-05,1,0,2,11,0,6,0,3,0.22,47
794,2011-02-05,1,0,2,12,0,6,0,3,0.22,52
795,2011-02-05,1,0,2,13,0,6,0,3,0.22,72
796,2011-02-05,1,0,2,14,0,6,0,3,0.22,55
797,2011-02-05,1,0,2,15,0,6,0,3,0.22,60
798,2011-02-05,1,0,2,16,0,6,0,3,0.22,71
799,2011-02-05,1,0,2,17,0,6,0,2,0.24,78
800,2011-02-05,1,0,2,18,0,6,0,2,0.28,83
801,2011-02-05,1,0,2,19,0,6,0,2,0.28,84
802,2011-02-05,1,0,2,20,0,6,0,1,0.3,69
803,2011-02-05,1,0,2,21,0,6,0,1,0.26,56
804,2011-02-05,1,0,2,22,0,6,0,1,0.26,45
805,2011-02-05,1,0,2,23,0,6,0,1,0.26,59
806,2011-02-06,1,0,2,0,0,0,0,1,0.26,39
807,2011-02-06,1,0,2,1,0,0,0,1,0.26,44
808,2011-02-06,1,0,2,2,0,0,0,1,0.26,20
809,2011-02-06,1,0,2,3,0,0,0,1,0.26,13
810,2011-02-06,1,0,2,4,0,0,0,1,0.26,2
811,2011-02-06,1,0,2,5,0,0,0,1,0.26,1
812,2011-02-06,1,0,2,6,0,0,0,1,0.26,1
813,2011-02-06,1,0,2,7,0,0,0,1,0.24,8
814,2011-02-06,1,0,2,8,0,0,0,1,0.24,23
815,2011-02-06,1,0,2,9,0,0,0,1,0.28,45
816,2011-02-06,1,0,2,10,0,0,0,1,0.3,89
817,2011-02-06,1,0,2,11,0,0,0,1,0.32,117
818,2011-02-06,1,0,2,12,0,0,0,1,0.34,174
819,2011-02-06,1,0,2,13,0,0,0,1,0.34,182
820,2011-02-06,1,0,2,14,0,0,0,1,0.34,161
821,2011-02-06,1,0,2,15,0,0,0,1,0.34,182
822,2011-02-06,1,0,2,16,0,0,0,1,0.34,157
823,2011-02-06,1,0,2,17,0,0,0,1,0.34,121
824,2011-02-06,1,0,2,18,0,0,0,1,0.3,78
825,2011-02-06,1,0,2,19,0,0,0,1,0.28,21
826,2011-02-06,1,0,2,20,0,0,0,1,0.28,26
827,2011-02-06,1,0,2,21,0,0,0,1,0.26,27
828,2011-02-06,1,0,2,22,0,0,0,1,0.26,62
829,2011-02-06,1,0,2,23,0,0,0,1,0.24,30
830,2011-02-07,1,0,2,0,0,1,1,1,0.24,15
831,2011-02-07,1,0,2,1,0,1,1,1,0.22,5
832,2011-02-07,1,0,2,2,0,1,1,1,0.2,3
833,2011-02-07,1,0,2,3,0,1,1,1,0.2,1
834,2011-02-07,1,0,2,4,0,1,1,1,0.2,2
835,2011-02-07,1,0,2,5,0,1,1,1,0.2,10
836,2011-02-07,1,0,2,6,0,1,1,1,0.18,30
837,2011-02-07,1,0,2,7,0,1,1,1,0.18,95
838,2011-02-07,1,0,2,8,0,1,1,2,0.16,230
839,2011-02-07,1,0,2,9,0,1,1,1,0.22,118
840,2011-02-07,1,0,2,10,0,1,1,1,0.24,55
841,2011-02-07,1,0,2,11,0,1,1,1,0.3,47
842,2011-02-07,1,0,2,12,0,1,1,2,0.32,66
843,2011-02-07,1,0,2,13,0,1,1,2,0.36,64
844,2011-02-07,1,0,2,14,0,1,1,2,0.36,60
845,2011-02-07,1,0,2,15,0,1,1,2,0.38,50
846,2011-02-07,1,0,2,16,0,1,1,2,0.36,114
847,2011-02-07,1,0,2,17,0,1,1,2,0.32,216
848,2011-02-07,1,0,2,18,0,1,1,2,0.34,175
849,2011-02-07,1,0,2,19,0,1,1,2,0.32,128
850,2011-02-07,1,0,2,20,0,1,1,2,0.32,88
851,2011-02-07,1,0,2,21,0,1,1,1,0.32,78
852,2011-02-07,1,0,2,22,0,1,1,1,0.28,37
853,2011-02-07,1,0,2,23,0,1,1,2,0.3,25
854,2011-02-08,1,0,2,0,0,2,1,2,0.28,10
855,2011-02-08,1,0,2,1,0,2,1,2,0.28,4
856,2011-02-08,1,0,2,2,0,2,1,2,0.26,2
857,2011-02-08,1,0,2,3,0,2,1,3,0.28,1
858,2011-02-08,1,0,2,4,0,2,1,1,0.26,3
859,2011-02-08,1,0,2,5,0,2,1,1,0.26,2
860,2011-02-08,1,0,2,6,0,2,1,1,0.26,39
861,2011-02-08,1,0,2,7,0,2,1,1,0.24,100
862,2011-02-08,1,0,2,8,0,2,1,1,0.24,243
863,2011-02-08,1,0,2,9,0,2,1,1,0.24,135
864,2011-02-08,1,0,2,10,0,2,1,1,0.22,48
865,2011-02-08,1,0,2,11,0,2,1,1,0.22,50
866,2011-02-08,1,0,2,12,0,2,1,1,0.24,65
867,2011-02-08,1,0,2,13,0,2,1,2,0.24,50
868,2011-02-08,1,0,2,14,0,2,1,1,0.22,64
869,2011-02-08,1,0,2,15,0,2,1,1,0.22,51
870,2011-02-08,1,0,2,16,0,2,1,1,0.22,83
871,2011-02-08,1,0,2,17,0,2,1,1,0.22,176
872,2011-02-08,1,0,2,18,0,2,1,1,0.2,152
873,2011-02-08,1,0,2,19,0,2,1,1,0.16,101
874,2011-02-08,1,0,2,20,0,2,1,1,0.16,56
875,2011-02-08,1,0,2,21,0,2,1,1,0.14,54
876,2011-02-08,1,0,2,22,0,2,1,1,0.12,29
877,2011-02-08,1,0,2,23,0,2,1,1,0.12,12
878,2011-02-09,1,0,2,0,0,3,1,1,0.1,17
879,2011-02-09,1,0,2,1,0,3,1,1,0.1,7
880,2011-02-09,1,0,2,2,0,3,1,1,0.08,3
881,2011-02-09,1,0,2,3,0,3,1,1,0.06,2
882,2011-02-09,1,0,2,5,0,3,1,1,0.06,7
883,2011-02-09,1,0,2,6,0,3,1,1,0.06,43
884,2011-02-09,1,0,2,7,0,3,1,1,0.06,99
885,2011-02-09,1,0,2,8,0,3,1,1,0.1,199
886,2011-02-09,1,0,2,9,0,3,1,1,0.12,123
887,2011-02-09,1,0,2,10,0,3,1,1,0.14,59
888,2011-02-09,1,0,2,11,0,3,1,2,0.14,41
889,2011-02-09,1,0,2,12,0,3,1,2,0.18,61
890,2011-02-09,1,0,2,13,0,3,1,1,0.18,69
891,2011-02-09,1,0,2,14,0,3,1,1,0.2,58
892,2011-02-09,1,0,2,15,0,3,1,2,0.2,64
893,2011-02-09,1,0,2,16,0,3,1,2,0.2,79
894,2011-02-09,1,0,2,17,0,3,1,2,0.2,166
895,2011-02-09,1,0,2,18,0,3,1,2,0.18,170
896,2011-02-09,1,0,2,19,0,3,1,3,0.14,88
897,2011-02-09,1,0,2,20,0,3,1,3,0.14,84
898,2011-02-09,1,0,2,21,0,3,1,2,0.14,83
